0
0.778
1.51
0.404
0.371
0.71
0.471
0.645
0.28
0.498
0.839
0.312
0.575
0.291
0.62
0.698
0.858
0.549
-0.249
0.911
0.736
0.482
0.378
1.07
0.0846
0.256
-1.31
-0.147
-1.19
-0.145
-0.635
0.256
-0.54
0.231
0.178
