0
0.886
1.02
0.599
0.42
-0.292
0.756
0.418
0.55
0.129
-0.139
0.506
0.427
0.546
0.248
0.356
0.188
0.179
0.122
0.363
0.491
0.543
0.159
-0.0818
0.0494
0.157
0.537
0.175
