,zone_0,zone_1,zone_2,zone_3,zone_4
1,0.07557275677692377,0.0939234323705536,0.09616920159691703,0.06744699931459465,0.029289166119001273
2,0.12438076059010775,0.14259344279225344,0.16383884748664468,0.10177572003387914,0.05279216576683971
3,0.16164983996836554,0.17282760351552978,0.2153794577235764,0.12404379156749809,0.07139308600426689
4,0.19465368146907075,0.20297545181622523,0.25771350591282155,0.14489612336163651,0.0878559188188288
5,0.2228161685598234,0.22700718354147637,0.2920180161775349,0.16270922186441206,0.10299872246106317
6,0.24726182037814173,0.24661064617524195,0.3209185096114022,0.17831775681950282,0.11722410145333499
7,0.26880110870596596,0.2648212772203166,0.34539238922603915,0.1921986148927404,0.13078920046474135
8,0.28777872891259487,0.2813478437289639,0.36622858477306064,0.2050469704327705,0.14372415834629307
9,0.3044601775954257,0.29610542909739135,0.38405983023833057,0.21714330712019084,0.15600653204135154
10,0.31916167126730866,0.30923819873522085,0.39989043358134146,0.22839554238671006,0.16771775385083115
11,0.33220229049752387,0.32238285723354804,0.41439547781339015,0.23865728439287248,0.1789743853556963
12,0.34376725959705534,0.33575075484947003,0.42765517687226307,0.24818922779852473,0.18982506680660818
13,0.3539830201062937,0.34806289855696304,0.4398549541328948,0.25701811412660974,0.200296745622865
14,0.3630168434950065,0.35979349648881837,0.4512741553328977,0.26520479623322907,0.2104008272952784
15,0.37108790188479895,0.3708132501441061,0.462051169808583,0.27289099112909815,0.22012952143107276
16,0.3782952563086442,0.38069067139692014,0.4724161078087613,0.28011602933127205,0.22949538904914774
17,0.3847168178912434,0.38965886455259896,0.4824880614973368,0.28678430067894944,0.23851264829943722
18,0.3904579810934547,0.3977629031561945,0.49231227971586233,0.29310036737326955,0.24718639421250063
19,0.395602429475588,0.4053534692001306,0.5017968037072443,0.2989449314850993,0.2554613072674033
20,0.40021190095087505,0.4127593684282419,0.5108602852772599,0.3043527577665973,0.2633560991535544
21,0.4045569528483583,0.4197847366839196,0.51945842695456,0.30942499709811955,0.27088906750174363
22,0.4083952301302708,0.42623217848492234,0.5275981128753869,0.31403341636207727,0.27809193919731057
23,0.4117796681335822,0.43215780036083085,0.535316210125159,0.3184018802867111,0.2850232674551191
24,0.4148331447722752,0.43776059722211697,0.5426473371716417,0.32251478553962465,0.29167526560414214
25,0.4175804253443408,0.44307440123364256,0.5494966956797522,0.3262903185572194,0.2980388198553094
26,0.42006065630324296,0.44798954114568307,0.5558887918288045,0.3297874173790317,0.3040410099404257
27,0.42233175054996064,0.4525844417963458,0.5621025430386765,0.3330760110268993,0.30974316045439937
28,0.4244065182730589,0.4569115496311821,0.5681570097088203,0.33608673914859183,0.3152161919425895
29,0.42629108992368026,0.4609709618205251,0.5740383405766488,0.33879637908031435,0.3204120139454396
30,0.4280245317015183,0.46478006819268225,0.579609345066704,0.3412507230483897,0.3253123528739659
31,0.4296390444314917,0.4683598193145555,0.5847857882908013,0.34340388981228354,0.32991297620970794
32,0.43115740282046056,0.4716204045041756,0.5896127983594586,0.3455874643032935,0.3342628584432404
33,0.4325809268537111,0.4746753911319651,0.594125137207198,0.34746005705002164,0.3383973033416227
34,0.4339023739106402,0.4777030229164179,0.5983434099186347,0.34936437874896137,0.34236715322488237
35,0.4351160734301557,0.4806000878672041,0.6024910316109127,0.3512385021093754,0.3461742869836937
36,0.4362393530740955,0.48327257908298615,0.6065443090023209,0.35293410496708916,0.3498084943326611
37,0.4372955412325126,0.48584620784213683,0.6105284629726929,0.3544258617365189,0.3532852894686285
38,0.43827217111166955,0.488255778640528,0.6144211331582109,0.3558469783143085,0.35661949530353004
39,0.4391704202199386,0.49050452913119125,0.6181932984817919,0.3572049434441888,0.35979542571528134
40,0.4399965958565594,0.49266821619437495,0.6218481735465712,0.3585018883887919,0.36281680554862694
41,0.4407592997410139,0.49467027183980244,0.6253335021042746,0.35981563415002477,0.36569170494266023
