,T1,T2,T3,T4,T5,T_amb,s1,s2,s3,s4,s5,s6,s7,s8,s9,u1,u2,u3,u4,u5,T1_2,T2_2,T3_2,T4_2,T5_2,T_amb_2,s1_2,s2_2,s3_2,s4_2,s5_2,s6_2,s7_2,s8_2,s9_2,u1_2,u2_2,u3_2,u4_2,u5_2,T1_4,T2_4,T3_4,T4_4,T5_4,T_amb_4,s1_4,s2_4,s3_4,s4_4,s5_4,s6_4,s7_4,s8_4,s9_4,u1_4,u2_4,u3_4,u4_4,u5_4,T1_8,T2_8,T3_8,T4_8,T5_8,T_amb_8,s1_8,s2_8,s3_8,s4_8,s5_8,s6_8,s7_8,s8_8,s9_8,u1_8,u2_8,u3_8,u4_8,u5_8,T1_32,T2_32,T3_32,T4_32,T5_32,T_amb_32,s1_32,s2_32,s3_32,s4_32,s5_32,s6_32,s7_32,s8_32,s9_32,u1_32,u2_32,u3_32,u4_32,u5_32
0,0.879602695297484,0.0,0.0,0.0,0.02071099963361581,0.02668045362659685,0.0,0.00032292893975223284,0.0001405610607632908,8.205774930905349e-05,0.00010133576577934077,5.374976516201367e-05,0.004938194679899303,0.0,0.0,0.5387472494080113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017454959106981278,6.233248890385557e-06,4.87289796742243e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010335560354119027,2.8624042459248136e-05,0.0,2.8482735324110643e-06,0.0,0.0,0.0012248672301950268,0.0005849288734899351,0.0,0.0,0.0,0.0,0.0,0.0007321615818421167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001404535390784284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008313301658432922,0.0,0.0,0.0,0.0,0.0,2.976030024569863e-05,0.0,0.0,0.0,0.01329531375119858,0.0,0.0,0.0,0.0
1,0.0,0.9338374861146711,0.0,0.0017970149852602694,0.009699400829703596,0.011628523005457015,0.0,0.0020332653590523007,0.0005474928678778817,0.0001995772629470322,3.856850118616537e-05,3.810532013100621e-05,0.0,0.0,0.0,0.0,0.31446301611998057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001915248310713677,7.511404779626984e-05,0.0,2.4707270746226798e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001271546729995342,0.0001734048155991202,0.0,4.2063928187826445e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4441023016948645e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002848797678361238,0.0,0.0,0.0,0.0038437126463470436,0.0,0.0,2.0680948730978075e-05,2.7887242553702996e-05,1.8524641251430808e-05,0.0,0.0,0.0,0.0,0.0,0.018296568239801938,0.0,0.0,0.0
2,0.0,0.0028942889946428846,0.8990997917881959,0.008383489008574944,0.052370853767384824,0.01340004545757294,0.0,0.0012386961889700085,0.0009237401897546117,0.0010520201208462556,0.0010716197897318355,0.0007245407689763973,0.0,0.0,0.0,0.0,0.0,0.45784171239347793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033977310858347606,0.00017713149349179452,0.0001716953259775647,0.00022316449019076955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.061238903635151e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012953279810517293,0.0,0.0,0.0,0.00011815508396663705,0.0033282000769580483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004495973181076433,0.0,0.0,0.0051043848636358625,0.0,0.0005170716935474663,0.0001643401597160119,0.00011429109700463469,5.1169029220567735e-05,8.649911312345433e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.9248133971289615,0.017769704348880734,0.009178038597426231,0.0,0.0001404784497997302,1.883723913756509e-05,2.1437886359966565e-05,0.0,5.369267122613245e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.33952732491959575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000292826523186993,0.00012994543794834942,0.0001228589405393592,0.00014693338087691686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.083795756582384e-05,2.156508626318791e-06,0.0,0.0001757096440506399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8950517280030275e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003812844751722928,0.0,0.00011584298755464903,5.449616671176823e-06,8.363763440590576e-06,1.8924463960384936e-05,2.9617867217136333e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.004348523397641014,0.0
4,0.019240438742059073,0.01053311790514573,0.00013857522639380935,0.012989627156356195,0.9420702176880672,0.0,0.0,0.0002157873678390577,0.00011497766568871782,0.00010895703072089163,9.763549487876421e-05,4.0780692105399886e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08278757707892097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019697634847563793,4.8579329541076444e-05,4.482519058393584e-05,6.618869026343624e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.310188692429391e-05,0.0,0.0,2.4788258411834496e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037327152925720813,0.0,0.0,0.0,3.2332808902220225e-06,4.678324437371816e-06,3.1034196242328155e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018757584459624026
