,zone_0,zone_1,zone_2,zone_3,zone_4,zone_5,zone_6,zone_7,zone_8,zone_9,zone_10,zone_11,zone_12,zone_13,zone_14
1,0.07928363695735267,0.08042426744431229,0.07072819579293899,0.06468755417619364,0.03424088226610479,0.04969837923198744,0.029415971488239934,0.03733127632308841,0.04075329729040662,0.010105406924514258,0.045417616961082555,0.040627952839645,0.04572097622400596,0.062093270683643086,0.013105191057333385
2,0.1248289003003848,0.12108080127747665,0.10939938470921654,0.10522880336969555,0.06299492660834907,0.09126069662369321,0.05366051677290541,0.06579941201784292,0.07184274791883095,0.017385693482155982,0.08212243611452279,0.07494512803957472,0.08038243651461785,0.11523722057091776,0.023487375586840744
3,0.1583138731166626,0.145813599860836,0.13868281548415126,0.13445148549931474,0.08904826928609086,0.12759140651569864,0.07483453191544993,0.0900230361676849,0.09665242572348152,0.024283478602488348,0.11252604878177881,0.10404844469152623,0.10827117678258603,0.1620769743140675,0.0330818353190744
4,0.18884246195268428,0.16829650576301428,0.1649448969605426,0.1605272026186685,0.11198672383096929,0.15880164469456032,0.09331892344147685,0.11203386429666062,0.11764357811886227,0.03077684619084058,0.1373134718313281,0.12835660122019638,0.13250697884248827,0.2036531735045227,0.04204658505121613
5,0.2147640255204529,0.1870043806584698,0.1875061634058289,0.18344266604720424,0.1324374072987546,0.18579275922851177,0.10978222673337965,0.13169826707065718,0.13636430412563652,0.03698770367244807,0.1576049941076413,0.14873076632007268,0.15343110005751534,0.24078114601651002,0.05056163288341858
6,0.2371713661421569,0.20360488734909152,0.20618683521341244,0.20291833351669838,0.1508643452809836,0.20950588691955144,0.12469447330373597,0.14948016108157527,0.15334211679132595,0.04298132319946093,0.1746628919612362,0.16628588768622538,0.17190895961977795,0.2741177448320355,0.058619101144544536
7,0.25662173881299843,0.21857308073303072,0.22236960497690475,0.21936393637810064,0.16761300165198834,0.23057246468364564,0.1383195697952528,0.16572247230864157,0.16854473898867176,0.04850596497498146,0.18937889725054122,0.18161893777566646,0.188310215887418,0.30413145765630684,0.0661267100536334
8,0.27372094127955915,0.23241620794261963,0.23710103919906397,0.23386071573042772,0.1828940171838403,0.24949200493301096,0.15088381265696246,0.1808882012699495,0.18206317138461803,0.05373705363947144,0.2024766660349672,0.19520509694630203,0.20302533327074854,0.33116184708464536,0.07321054796946853
9,0.2888949929675333,0.2452841666513889,0.2508333591193738,0.24682057673622315,0.19685495111956522,0.2665069586758244,0.16254463111989603,0.19491883911234315,0.1942042993127085,0.05873444209145257,0.2143722942997849,0.2073752079054746,0.21617803478756062,0.3555417607067726,0.07991857993617138
10,0.302111286699874,0.256770677159788,0.26257719026715287,0.2577866022566598,0.209674658531756,0.2818717102449436,0.17333393346092915,0.2075896418890735,0.2051712482039065,0.0635271932205836,0.22535403917801172,0.2183303619907854,0.22770560359716954,0.3776426195283531,0.08629199656278391
