,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T_amb,s1,s2,s3,s4,s5,s6,s7,s8,s9,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,u13,u14,u15,T1_2,T2_2,T3_2,T4_2,T5_2,T6_2,T7_2,T8_2,T9_2,T10_2,T11_2,T12_2,T13_2,T14_2,T15_2,T_amb_2,s1_2,s2_2,s3_2,s4_2,s5_2,s6_2,s7_2,s8_2,s9_2,u1_2,u2_2,u3_2,u4_2,u5_2,u6_2,u7_2,u8_2,u9_2,u10_2,u11_2,u12_2,u13_2,u14_2,u15_2,T1_4,T2_4,T3_4,T4_4,T5_4,T6_4,T7_4,T8_4,T9_4,T10_4,T11_4,T12_4,T13_4,T14_4,T15_4,T_amb_4,s1_4,s2_4,s3_4,s4_4,s5_4,s6_4,s7_4,s8_4,s9_4,u1_4,u2_4,u3_4,u4_4,u5_4,u6_4,u7_4,u8_4,u9_4,u10_4,u11_4,u12_4,u13_4,u14_4,u15_4,T1_8,T2_8,T3_8,T4_8,T5_8,T6_8,T7_8,T8_8,T9_8,T10_8,T11_8,T12_8,T13_8,T14_8,T15_8,T_amb_8,s1_8,s2_8,s3_8,s4_8,s5_8,s6_8,s7_8,s8_8,s9_8,u1_8,u2_8,u3_8,u4_8,u5_8,u6_8,u7_8,u8_8,u9_8,u10_8,u11_8,u12_8,u13_8,u14_8,u15_8,T1_32,T2_32,T3_32,T4_32,T5_32,T6_32,T7_32,T8_32,T9_32,T10_32,T11_32,T12_32,T13_32,T14_32,T15_32,T_amb_32,s1_32,s2_32,s3_32,s4_32,s5_32,s6_32,s7_32,s8_32,s9_32,u1_32,u2_32,u3_32,u4_32,u5_32,u6_32,u7_32,u8_32,u9_32,u10_32,u11_32,u12_32,u13_32,u14_32,u15_32
0,0.8786135933540298,0.0,0.02701455598432858,0.0,0.0,0.0027773536426019263,0.0,0.0,0.0,0.0045584536100943115,0.0008542446827587647,0.0,0.0,0.0,0.0016874793990547525,0.014159612122183458,0.009306134940417168,0.0004908102785519471,0.0001617617246705008,0.0,7.311817518694502e-05,8.264943444672305e-05,0.0,0.0,0.0,0.5972440093763538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005272797814463788,0.0003545832458506952,3.475873830108254e-05,0.0,1.6841497303328468e-05,0.00010776379832153821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013132558595979655,0.0003089481208309592,5.055545671245085e-05,0.0,5.348935246453851e-06,0.0,0.0013448991268050414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006743221326254707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014628080880367463,0.0003318979731166243,0.0005224082159494663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006438729491477686,0.0,0.00026500479591505744,6.822836607573465e-05,2.8285132674052965e-05,7.068147440690772e-05,1.8419351810408453e-05,0.0,0.0,0.0,0.07408680143894561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.898391773079309,0.03073302953228816,0.0,0.0,0.0,0.00900321704404409,0.0,0.0,0.0,0.0,0.0023368138867407707,0.0,0.0,0.0,0.015355010816829339,0.0,0.00038931706813222184,0.00015580794093534022,0.00014617620170114115,0.00013386040878854725,4.3079305424131135e-05,0.0,0.004640034031080401,0.0,0.0,0.5107231389052606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038528871833517147,5.073005707152517e-05,3.068123316510984e-05,0.0,0.0,0.0,0.0028992020657862896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017641498513809828,5.462773167444729e-05,3.367165845589951e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.161035945453392e-06,0.0,1.4616921362258322e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003108820423381028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004822010686099694,0.0,0.0,0.0,5.250764821999378e-06,2.5379686460214856e-05,0.0,0.0,0.0,0.0,0.0,0.016999847125439088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.02931784893899615,0.015709860287108014,0.8411295370745759,0.025885558591949995,0.0,0.0,0.001678736603421924,0.00661470034931699,0.002568042599651412,0.0,0.0,0.005867405846315808,0.0,0.0,0.0,0.015320467839930086,0.0,0.001600945979611502,0.0005098163225025481,0.00031410507182502115,0.00019158044708755996,0.0,0.0,0.0,0.0,0.0,0.0,0.468711585702531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010418182194300827,0.00014803068483506182,7.498226474291968e-05,7.878314610473825e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004747489048132242,5.5606165785392687e-05,3.055891644361554e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.485702132527087e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006413813957831515,0.0,0.0,0.0,7.964993749485379e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06294369013663784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0007483233507981386,0.049335656833375374,0.9000808401351332,0.0,0.0,0.0,0.0,0.0,0.008213285771513269,0.0,0.001415701249600119,0.0,0.0,0.005473406974805462,0.003617436778252465,0.0,0.002159019252672115,0.0008439791908530409,0.0008075250682030201,0.0007111985025325735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39985426597979845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004964165527484918,0.00154238934325986,0.0005845937177935842,0.0005283625649039358,0.00044821433555007216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010444905615019949,5.535532474665404e-06,0.0,4.445525547059251e-05,0.0,0.00037918901584533567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.403850354590558e-06,0.0,4.371781530483154e-05,0.0,0.0001042732045536961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009057070817045974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007415930633879361,0.0,0.0007003730385738136,0.0002873606647414201,0.00013903639048993454,7.235122439230781e-05,8.42603247285471e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.016540878851897818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0018307858636050186,0.0,0.0,0.9197018028193602,0.0,0.0320426006886256,0.0034624381080429834,0.019489800491297074,0.000573613046094413,0.002801459719922025,0.0,0.0013544773832664945,0.0,0.0022756912576303704,0.0,0.0,0.00013897069946052661,6.937086589943631e-05,9.809138449701683e-05,8.821313901799723e-05,0.0,0.002591898122738844,0.0,0.0,0.0,0.0,0.0,0.0,0.08296589415890877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035028956578293737,0.00010741075514949905,9.835755699608247e-05,0.0001011954132094997,0.0,5.4633351528093435e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002587593905803838,0.00010512657771071432,0.00010391876337101223,7.208875336011411e-05,0.0,0.0007033786844922466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.370845149488761e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034219043599869534,0.0,0.0,0.0,0.0,0.0,4.6000192925918215e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.004534402644548824,0.0029726116814992837,0.0,0.0,0.8969628029857574,0.009355649388748935,0.0,0.0,0.006338260789796209,0.0,0.04221474298775911,0.0,0.007118853797487696,0.0,0.004129108294660039,0.0,0.00022409798795582423,0.0,2.697243700314402e-05,0.00011137457700807392,0.00018926232766263755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22496340177733004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005493787649918895,0.0003886405879454149,0.000423980813379475,0.0005055966320575043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10112340465825632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2010928399556696e-05,0.00012783513059192673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.660691243780976e-06,0.0,2.300999880518271e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004168741116515604,0.0,0.0,1.7628592559177102e-05,2.752932066909247e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016795283736328038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.008056818100663315,0.0,0.9552466681533178,0.0,0.0,0.0,0.0,0.0,0.0017120914693412386,0.0,0.0,0.007538373700448303,0.0,0.00010680295913687528,9.318256262937003e-05,0.00010738180573870774,9.398986894665241e-05,5.3081547623307495e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27790403147830295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002972633490860916,4.8483766344384594e-05,4.7738970938819954e-05,2.4779648610104856e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10382399841357853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023234884694405035,0.0001239727111698038,0.00010277844173202181,7.255953971148935e-05,0.0,0.00087335305776041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.341438343352322e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018571003587255735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002795216047867813,0.0,0.0,0.0,0.0,0.0,6.121271636243165e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0022654729885568997,0.0,0.0003881849920041093,0.0,0.004631652186682794,0.0,0.0,0.9528746290738231,0.0,0.007845053221980616,0.0005376599844968482,0.0,0.003849687693474905,0.0,0.0,0.006306855663820337,0.0006616664990422524,0.0018556519159214629,0.0005641928512491338,0.00022328141738391547,0.00015632324077613868,0.00012401945214097335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31504801199585875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001675167647131844,0.00014352807985694495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1678883964522823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011944907555762475,8.291058896822954e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0336000130753107e-05,2.5458427380163726e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035555836652082745,0.0,0.0,0.0,0.0,0.0008911934181260157,0.0,0.0,0.003530835254235605,0.0,7.546763136164356e-05,0.0,0.0,6.345989804715177e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.000872545838721166,0.0026448140960596512,0.001394480849166925,0.02913410453020263,0.0,7.044086874117117e-05,0.0,0.933375336698491,0.0,0.0,0.0,0.0027535820274337958,0.0,0.0,0.0006332770923744472,0.0,0.0015711156103548527,0.0009105438765896314,0.0009031743456232253,0.0008544819150548843,0.0006160377927576817,0.0,0.0,0.004510226247852096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2609111172680128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009145718131043424,0.0003592633812242087,0.0003298117304004607,0.00026973035619672677,0.0,0.0,0.0,0.00018261498563726267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1500795359410227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.631703907358467e-05,7.144173058217888e-05,9.276738267967159e-05,4.857624248031538e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.951039262816509e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000966379746218479,0.0,0.0,0.0,0.0,0.0,0.0,0.008873491757815802,0.0,0.0003444547251618705,0.00016438664748081086,0.00010863702708306581,4.9625304815209105e-05,4.628307596638079e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026708524053399426,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0005616244046238868,0.0,0.0,0.0,0.0019360061381910089,0.0,0.987878564480944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06730976953636769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038155596048284175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.966745271306169e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041504862830374786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001776090392393929,0.0,0.0,0.0,7.513838282722532e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
