,0
0,1.2423723987829938
1,0.7995283978442238
2,1.0783833000211267
3,0.5176134464382791
4,0.2836044033063594
5,0.49189561329356124
6,0.503747835398098
7,0.26142810700558883
8,0.4051152880593314
9,0.13998060737363005
10,0.5550062227585641
11,0.5500350519061499
12,0.4010894225415562
13,0.7540144098581791
14,0.2004317571325842
