,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T_amb,s1,s2,s3,s4,s5,s6,s7,s8,s9,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,T1_2,T2_2,T3_2,T4_2,T5_2,T6_2,T7_2,T8_2,T9_2,T10_2,T_amb_2,s1_2,s2_2,s3_2,s4_2,s5_2,s6_2,s7_2,s8_2,s9_2,u1_2,u2_2,u3_2,u4_2,u5_2,u6_2,u7_2,u8_2,u9_2,u10_2,T1_4,T2_4,T3_4,T4_4,T5_4,T6_4,T7_4,T8_4,T9_4,T10_4,T_amb_4,s1_4,s2_4,s3_4,s4_4,s5_4,s6_4,s7_4,s8_4,s9_4,u1_4,u2_4,u3_4,u4_4,u5_4,u6_4,u7_4,u8_4,u9_4,u10_4,T1_8,T2_8,T3_8,T4_8,T5_8,T6_8,T7_8,T8_8,T9_8,T10_8,T_amb_8,s1_8,s2_8,s3_8,s4_8,s5_8,s6_8,s7_8,s8_8,s9_8,u1_8,u2_8,u3_8,u4_8,u5_8,u6_8,u7_8,u8_8,u9_8,u10_8,T1_32,T2_32,T3_32,T4_32,T5_32,T6_32,T7_32,T8_32,T9_32,T10_32,T_amb_32,s1_32,s2_32,s3_32,s4_32,s5_32,s6_32,s7_32,s8_32,s9_32,u1_32,u2_32,u3_32,u4_32,u5_32,u6_32,u7_32,u8_32,u9_32,u10_32
0,0.8957554339906766,0.0,0.0069076386595630975,0.01673103438065258,0.02588501728055857,0.0,0.0,0.0,0.0,0.005094055382422797,0.011055258324149901,0.0,0.0003176085995142412,7.433380980983689e-05,1.181704138344511e-05,1.3675721256544866e-05,3.835132283166124e-05,0.0,0.0,0.0,0.4251941119923968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009212160289965876,0.0,0.00018955232808873473,1.827404733702478e-05,2.8602809212163665e-05,1.0558754973768511e-05,0.0,0.004578523296113417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004188253977649373,8.24298559057074e-05,5.490718710029235e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.583739440101554e-05,4.391382381945181e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020477248175183108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066792603749475385,0.0,1.8689106433350438e-05,0.0,0.0,0.0,1.4234973271179629e-05,0.0,0.0,0.0,0.04174333432038071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.8565713057873191,0.0,0.0,0.07534750929628045,0.0,0.0,4.1926225153301695e-05,0.0,0.00493075480702345,0.0,0.0013598403847716561,0.0003732212076707469,0.0007925601453928728,0.0005010247824702423,0.00026672266662076586,0.0002070776880410938,0.0,0.0,0.0,0.0,0.42668051690128406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018619777832073895,7.85935162962742e-05,0.0,1.3296690368717779e-05,0.0,0.0,0.0077046457186142414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001320865287962599,0.00015231958289932613,6.293660346359139e-06,0.0,4.145503134038622e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011160646311774492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070059565716380345,0.0,0.0,0.00012630114763079775,2.3796756989080076e-05,0.0,2.5226178491360035e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004098521367163059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009619257801347729,0.0,0.00030639482096024014,0.00010279929936783979,5.884640836727082e-05,2.0851530900063922e-05,1.2046221469502837e-05,0.0,0.0,0.0,0.0,0.06804762471190272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.010566440400685861,0.023118505743564534,0.8792715431866684,0.005380559094793593,0.0,0.0,0.00764323783502123,0.0008188172034779426,0.0,0.006811015801893497,0.013300931305554218,0.0,0.00018949842260416642,0.00044039333236603115,0.0004669966858798726,0.00045850356877547396,0.0003326547757885396,0.0037407687802870843,0.003494023565623422,0.0,0.0,0.0,0.4225711679807088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010260087829476871,7.426402661114136e-05,6.30979273995318e-05,0.0,3.864040816860373e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002786793943436125,0.0004253212179102194,0.000546119738004295,0.0,8.79902857132675e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5369380305570814e-05,0.00014298737539858965,0.0,9.204446618985864e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012404152456224923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011008228306615553,0.0,0.0005345239590124455,0.00011738247895656604,4.980856473072086e-05,3.1896652578059516e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.015083236280410268,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.003025610777555776,0.9128526692173254,0.0422693587471116,0.0,0.0,0.0,0.0,0.0023411400620343657,0.0042917400775315485,0.0,0.00032439922580091937,8.952630753976699e-05,4.1922469786747145e-06,0.0,2.141291299059056e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.3300288355023711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013955676046654614,5.5198898555777955e-06,2.3763483138056115e-05,3.5419805700373814e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000348701525141451,8.307252037637748e-05,6.014277673824376e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.033056938150758e-05,7.350229213570834e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012618657632237269,0.0,0.0,0.0,0.0,0.0,0.0,0.0019218634424171695,0.0,0.0,0.0,2.547832330412463e-06,0.0,1.1964254881304782e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.007341506808836369,0.0,0.0,0.0,0.0,0.0,0.0
4,0.03209862248951637,0.029445620872848348,0.014123422332592018,0.031083516943694326,0.863350562394218,0.0,0.0036134857489353387,0.0,0.0,0.0005252818285818537,0.0,0.0,0.0001901319472925211,2.3832267733925082e-05,2.6571909930138223e-05,0.0,0.0,0.0,0.0,0.0015059485141968793,0.0,0.0,0.0,0.0,0.06496504438235592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7442159495212796e-05,3.499427079749331e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006330198846135832,0.00010012823392374503,9.9841920438333e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11324704330951e-05,6.868849092565605e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006711427805943792,0.0,0.0,0.0,1.4361090468411595e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01923962228519187,0.0,0.0,0.0,0.0,0.0
5,0.0001534014586538731,0.0012674669211626933,0.0,0.0,0.0,0.8934051259125395,0.0,0.022080673019817653,0.038745168433198585,0.0,0.0,0.0,7.317079082989198e-06,6.26637230099346e-05,5.688116477943281e-05,2.492708457834487e-05,0.0,0.004725144303833631,0.001483197253414637,0.0,0.0,0.0,0.0,0.0,0.0,0.2555314171405085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030417802218176646,1.7826940913295237e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06446914882405715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028567553979770116,0.00014223615521601006,0.00015893819084454138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001151951490001368,0.00012856631761359478,0.00021068364408610756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007003216634241551,0.0,0.0,0.0,0.0,0.0,1.5221587924719814e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019658777991236335,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0008429168122136498,0.0,0.0,0.9388923641070976,0.0,0.0033918181796334297,0.009348167085362201,0.006912217309566945,0.00885257472745147,0.0016947280893455168,0.0007789666181444968,0.00037095699008121957,5.963549037098005e-05,5.8260556987182065e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3465155053441649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020143678188850192,0.00017451196563788226,3.131809212946218e-05,0.0,0.0,0.0009928670660205136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048028486503978056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015306078021103963,0.00034612226921105436,0.0,0.0,0.0,0.0,0.0,0.0010827574732435888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.629577147719708e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022246104864007995,0.0,0.0,0.0,0.0005148719355943437,0.0,5.7589851071800166e-05,3.289901338268347e-05,4.307672418480941e-05,7.086219724485682e-06,5.8591795482430354e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028271404811618512,0.0,0.0,0.0
7,0.0,0.0048034798957437425,0.0,0.0,0.0,0.04853678152653114,0.0,0.8976781995265307,0.003051402636088755,0.0,0.0,0.006162883697599271,0.0006090057564182808,0.00043383236315791313,0.00042717655176401325,0.0004050390800341836,0.0001616364478217709,0.0,0.0015805534443118282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30104222190526775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006899155931371318,7.092274958738562e-05,7.46973672005484e-05,0.0,0.00010813650862262057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13182168769032665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006947421207790357,0.0004830397707085266,0.0005107076733873128,0.0,0.0001115270300382224,0.0,0.0,0.0030815860861749846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013024304400997266,0.000260819083313617,0.0003972633831753111,0.0,6.853636477030647e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001540205337890901,0.01627209805849552,0.0,0.0005071317362172446,0.00014637098220115352,6.962142431568433e-05,0.0,0.0,0.0004811686720680944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004321664948066271,0.0,0.0
8,0.0,0.0,0.0,0.016657421400501787,0.0,0.03777120121738231,0.0,0.0,0.9129372305941403,0.0,0.0021725332849193645,0.0017868787651785644,0.00020320209976895724,9.43678640603108e-05,4.438889466123641e-05,2.8571151882308537e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31930733417727597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021704531719269902,2.4156947849818006e-05,2.437156503157349e-05,0.0,2.9163359548662668e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01089442890878436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022383116220789603,0.00010157795171671155,7.231697662197175e-05,0.0,1.3749956151357817e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.247687888133845e-05,0.0001027128362665293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014114260482172738,0.0,0.003982664594600665,0.0,7.907906705011656e-05,3.7717568246782465e-05,2.7191708155507895e-05,7.217429280114504e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003891882503619777,0.0
9,0.0006208242646615756,0.0,0.0,6.04201007372871e-05,0.0,0.0,0.0,0.0,0.0,0.9871591147727543,0.00045898633453260457,0.0,1.315986597154281e-05,4.639943392460735e-06,0.0,0.0,1.0187587792925505e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07029754390900282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.846730283324936e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04210262763938112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9253260592389518e-06,0.0,0.0,7.263613796697236e-07,2.034694089371223e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.060275383559702e-06,1.7322617024554449e-06,6.614380824160541e-07,2.049683084835807e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002390946032302831,0.0,5.954738618464367e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
