,0
0,0.6697319531334855
1,0.8680554787426722
2,1.1252294614140972
3,0.5593566879230067
4,0.46626603632141084
5,0.7027840853601504
6,0.690424934513846
7,0.6837603807613668
8,0.42180310258612863
9,0.1957219346728536
