,0
0,0.8542865574472458
1,0.5009901361772116
2,0.6717981729885025
3,0.7734899244790547
4,0.96760987060334
5,0.759177035962562
6,0.6597573787158417
7,0.8974143345476122
8,0.9447335680583038
9,0.16193332582992426
