,zone_0,zone_1,zone_2,zone_3,zone_4,zone_5,zone_6,zone_7,zone_8,zone_9,zone_10,zone_11,zone_12,zone_13,zone_14,zone_15,zone_16,zone_17,zone_18,zone_19,zone_20
11,0.32465188992320454,0.3084881956919104,0.31820808294804226,0.46782966598872633,0.3207521402367124,0.22491834097690097,0.17494569671113605,0.27665922181256203,0.2367314935357753,0.3086381151695828,0.2882985359916646,0.2175052422774344,0.12544622852352222,0.06518968799894183,0.09790026340238474,0.3600675601300514,0.5124261194170227,0.31270120089411213,0.31378120031721685,0.28285065184976516,0.08117096687579108
12,0.33377513877955983,0.3197557797340397,0.32975414937321407,0.4800809905157075,0.3321707522817233,0.23565789057740236,0.18423982621991927,0.2901255494344243,0.24898915345438447,0.3201504702352023,0.29923151534937953,0.2297306522538446,0.13348295657715592,0.0702665742052064,0.10429103238937594,0.37541421465557867,0.5360663147039794,0.3263860012869689,0.3255666854143657,0.29397547405688673,0.08677857717585671
13,0.3421151950096977,0.3296373682202685,0.3403699887020565,0.49107113492071736,0.342485563168658,0.2467516088721724,0.19300759046754729,0.3017502967466738,0.26044112032087335,0.330601623288503,0.3090962581107509,0.2412644904944422,0.1411433460118906,0.07526706283766652,0.11047675473126653,0.3899920330711491,0.5577928077353018,0.3399569062672192,0.3381655576277108,0.305296295893048,0.0922105977760834
14,0.3497058202154486,0.33852921291318777,0.3503526332197872,0.5009157451634196,0.35186604895351187,0.25615059627015013,0.20135186667794364,0.3140721911691551,0.2711729363846458,0.340059971239853,0.31795050310897194,0.25217355222433013,0.1485013575115033,0.08016969335888223,0.11644687682282616,0.40281690912984613,0.5777929869474117,0.352379534263243,0.34919101509392153,0.31525561563172744,0.09751268636220128
15,0.35709909081334923,0.3466243210743008,0.35946889782985164,0.5098077057314152,0.3609460366556452,0.2659934089505495,0.20930108551251397,0.3253062754195073,0.2812842336065727,0.3485920388633943,0.3259700439140818,0.26254136402823985,0.15555216712558637,0.08499345099514248,0.12220371427061343,0.41480386529412316,0.5963423645087499,0.36451209644939364,0.36054572947146846,0.32519857800045116,0.10265141372047544
16,0.363814120023045,0.3538489820476636,0.36819599031876793,0.5178818476573932,0.3691112923630837,0.27441855953436745,0.2169598282306056,0.33651281267198113,0.29084941482089993,0.35633846388503765,0.3332805671338581,0.2724374918071491,0.1623438483654241,0.08973188605890642,0.1277916125972396,0.4259186399344951,0.6135892833063552,0.37587152484833886,0.37078689163482903,0.33447277618651217,0.10766830277988189
17,0.37043274134690646,0.3606122699166946,0.37614720964286064,0.5254828718123519,0.37719872155832607,0.2832375056765934,0.2243272797595453,0.34656568325328524,0.29993520717110095,0.36325866266799567,0.34000373344928775,0.2818890630027171,0.168912745500491,0.09439019553512167,0.13321364667824656,0.43604812132534454,0.6295105836606377,0.3868094392180832,0.38119708434307165,0.3433947387832564,0.11256030656713717
18,0.3763922009286467,0.36663236447317904,0.38378592130043987,0.5324511916050347,0.38447723126113365,0.2908062011702335,0.23147956216984159,0.35664630162175076,0.30858287483741187,0.36917068723820334,0.34624290934814395,0.29091796822090576,0.17525306413380895,0.09896970376359816,0.13847026469804397,0.4453872187362229,0.6440738841192372,0.39710130469855975,0.39032457807858234,0.3516575874362618,0.11733396465828243
19,0.38222619396622665,0.3723144360432499,0.3907674807947294,0.538959245024711,0.39158931833534194,0.29872762084137433,0.23840432062724345,0.3656006304001951,0.3168231182541643,0.3744244452276215,0.35201356600570777,0.2995917205387865,0.18141821236054909,0.10348004199642313,0.14356440994447045,0.4540449755871923,0.6574175086414706,0.40701987215242913,0.39973858186457906,0.3597393527737061,0.12200440163289084
20,0.38743637564779243,0.37738842844382314,0.3974996482532101,0.545092935908308,0.3979389213894797,0.30577892167552717,0.24512243924131966,0.3745259299205042,0.32469533243177934,0.37925916557590855,0.35734903135678675,0.30789217760186427,0.18741801893858576,0.10791441034400177,0.14850965185731219,0.46185277435796657,0.669768611151332,0.4162575594409504,0.40805537354076327,0.36721409007219036,0.12656880423790007
21,0.3925354816274191,0.3821515747345226,0.4035705344806377,0.5508843705987718,0.40412464401077625,0.3127985198292423,0.25163107465076,0.3823771732795139,0.3321913091519252,0.38348499961331806,0.3622857199390229,0.31585619076427845,0.19324957819766236,0.11228729681088787,0.15329089472812932,0.46916874144940174,0.6811679830818779,0.4252590598738042,0.41648783946894136,0.374473728908732,0.1310260414547147
22,0.3968928403877745,0.3864595949242703,0.409509959048005,0.5562565073910234,0.4094798042562438,0.3190414659328412,0.2579148756785259,0.39022867397683486,0.3393224561523018,0.3871666160665848,0.36683054780798496,0.3234689608522115,0.19889786522296707,0.11658060459830369,0.15795978311483977,0.4757316781212948,0.6917787679766139,0.43345108223867446,0.4237810725810627,0.38111384039433427,0.13537055218912014
23,0.40145986661575706,0.3906415930612872,0.41490600105864367,0.5614234274331531,0.4150395292881789,0.3253580552059065,0.263994952360061,0.3969438919243685,0.3461256032472206,0.390482597923429,0.37105467596425745,0.3307930953125426,0.20440608466580376,0.12081339212708583,0.1624837418799061,0.48199043524609947,0.7017058773482647,0.44146196993296455,0.4313363707820161,0.3875935385699723,0.13961628840779322
24,0.4053811651808435,0.39441415651110884,0.42026221013068077,0.5662529894535497,0.4198817842830696,0.3308993186850583,0.2699218192341642,0.4038513556270663,0.3526372688819405,0.3935522883498033,0.3750040402607035,0.33783058772468044,0.20980845754435434,0.1249931757818781,0.16688162394143813,0.4875713351235949,0.7110376377187664,0.44885947268990894,0.43787493590213616,0.39348726959889413,0.14375940209115118
25,0.4095453842063303,0.39821749714126675,0.42532755364366504,0.5711018050788991,0.42501233281966616,0.33659401749920775,0.275725650939496,0.41005998058786813,0.358906717199449,0.3963297444774434,0.3787155137425255,0.3446232000216421,0.2151011362748049,0.12910441367927086,0.1711406891110765,0.4928883237048605,0.7197011682649047,0.45604143545815123,0.4446833766925085,0.39921202566703795,0.14780050079764098
26,0.41348673350657433,0.4017878759053251,0.4302262764795154,0.5754211133523851,0.42989587742835367,0.3419757101859991,0.281407294360445,0.416199129482612,0.36494299264690006,0.3988570901489867,0.38219861014908113,0.351196073050351,0.22031689705291552,0.13316002599419596,0.17526043215991105,0.4978623670759193,0.7277409255404753,0.46295813432286775,0.45079431025346695,0.4046440034197057,0.15174468739718833
27,0.4171521659000921,0.40522320303992204,0.4346480966785344,0.5795124812226947,0.4343880321608629,0.34726160523509364,0.28694506251918994,0.4218565598024861,0.37074951516047416,0.4013173299573657,0.3854725062148071,0.35754317124439566,0.22545621703714658,0.13715231560435454,0.1792585132994404,0.5024901280471762,0.7352638673884775,0.46957198281095985,0.45704383003560034,0.40988287328468326,0.15559212790703175
28,0.42043737104843487,0.4084454842753325,0.4388829826516259,0.5835202570768467,0.43838726807524553,0.3520242512492215,0.29233679729555606,0.4275340539673176,0.3763297648154777,0.4036482523864681,0.38855879881405014,0.36366621375102265,0.2305065863630208,0.14108432756107117,0.18315201303103346,0.5068018696596857,0.742387361115198,0.47582677678173985,0.4625470551107846,0.41470490421475414,0.15935597070978919
29,0.42375336984427286,0.411589754320824,0.44269130347136726,0.5874484281923199,0.44238390940714223,0.3568184177004978,0.2976013805629393,0.43254908783559853,0.38166712139857967,0.4059648079368964,0.3914605964934232,0.36957625201046107,0.23547322670259346,0.14495428880279926,0.18694713270582386,0.5109348807402837,0.7491666274810523,0.4818966555402859,0.4682973496800771,0.4195996616485086,0.163034083406791
30,0.4265508540241335,0.4144532746869872,0.44659328263812165,0.5911633375935018,0.44576530620101706,0.3610350511315749,0.30275463532542585,0.43764632558573596,0.3867897607132848,0.4086833114105013,0.39420382754278616,0.37528059065923314,0.24035489071191002,0.1487655747825615,0.19064127148087143,0.5147639860220619,0.7556220648049676,0.4875172005646324,0.47318452613743295,0.42399120373119403,0.16663150989796902
31,0.4294534425874666,0.4172431257869322,0.4500062637092192,0.5947851533759286,0.44911537330484586,0.3653320612435547,0.30779367360602694,0.4421370998935131,0.39170356369732073,0.4112550209697941,0.3967882376339197,0.38077140912198987,0.24514885583538412,0.15251861657518395,0.19423464194956253,0.5183677753584015,0.7616766766177696,0.49297795172260195,0.47811031914340874,0.4282617229105486,0.17014435275889891
32,0.43203504381104957,0.4198629558042177,0.45328195734875854,0.5981809476562375,0.45215429308360816,0.3692998654477704,0.3127060447474869,0.4464418379161168,0.3964162950687807,0.41375695438819887,0.399215914419013,0.38605474974861204,0.24982855918484104,0.15621534392489247,0.19773371245744964,0.5217305492188897,0.7674974968656576,0.49804134998033306,0.48269308172735265,0.43232110604068424,0.17359177022198885
33,0.4346252229611435,0.42236318218364366,0.45633028390321123,0.6014373399170562,0.45516612229874304,0.3731798045725675,0.31750202141025513,0.4503626909482994,0.4009401006372183,0.41588999714023317,0.4015154642774931,0.39114076479117227,0.2544049088307223,0.15985873566958672,0.20114023944020043,0.5248653025499662,0.7730321627443099,0.5028719284917608,0.4872211203180636,0.43614900175255905,0.1769643775168018
34,0.43689445694272616,0.4245994149769127,0.45931910979217044,0.6045180825913362,0.4578821002274462,0.3766155616145491,0.3221661944594096,0.45421195036779155,0.4052522245570719,0.41768674094837743,0.4036671438108142,0.3960063023936447,0.2588445670510144,0.16345554344866928,0.2044372896310098,0.5276794507213254,0.7782818715154286,0.5073208800305653,0.49114370587478046,0.4395978636056076,0.18027384608090444
35,0.4392176249267931,0.42686249781792335,0.4620344276146266,0.6075073915617638,0.460632315792598,0.38006444414311746,0.3266952162820851,0.45766605424899215,0.4093538920255483,0.419217892819162,0.40570515897391857,0.4006520147569217,0.26314604504256917,0.1669947637824429,0.2076531860715648,0.5302391809370495,0.7832570047048846,0.5115838730720806,0.4950317564996565,0.44286923717168475,0.18350939069322192
36,0.44126940717654667,0.42895775960694826,0.46468971170779916,0.6103076897142151,0.46309393138598604,0.38314691223620084,0.3310795133049525,0.4609708246307144,0.41325819402771774,0.4204877614298288,0.4076514897796207,0.40508999107053234,0.26728790151042986,0.17048048308956762,0.2107882210158103,0.5326521611480579,0.7879572292992529,0.5156677485376828,0.498533365490403,0.4459311406915361,0.1866828380228426
37,0.44329437861549587,0.43100418422342884,0.46722164540206246,0.613038451722247,0.4655563512719007,0.38613423589455464,0.33534389830664285,0.46406692823021817,0.41699839439973296,0.4215615300068661,0.40952311786448015,0.409344614116688,0.27127158230271986,0.1739137672022853,0.21384920048590866,0.5348509183140748,0.7924275826581911,0.5195941402365203,0.5019200633027403,0.4487894562594859,0.1897920150783274
38,0.44520256542486614,0.4330495535849091,0.4695703058347026,0.6156457057455388,0.4678760570047258,0.3890422927412302,0.3394733246034437,0.4668375112474992,0.420592372804979,0.4224004809169274,0.41131262721311496,0.41341044611954403,0.2750776375259656,0.1772982408111505,0.21684240488241885,0.5367554479902465,0.7966308903057453,0.5233622206813944,0.505222886822426,0.4516890431338501,0.19284738333624954
39,0.44696887496121646,0.43495180292423563,0.4718499065553045,0.6181630290700119,0.4700487485194153,0.39167787918928304,0.3434802586839171,0.4696257854746453,0.4240505881509662,0.4230227312424591,0.41303220404377156,0.41728868564883115,0.2787181464027568,0.1806325744844466,0.2197599131809504,0.5384493083597064,0.8005612132585335,0.5268544788164148,0.5082138013898767,0.4541095634827032,0.19585083386344163
40,0.4486181074776863,0.43682871911010307,0.4739263657958343,0.6206100213529236,0.4721543663853719,0.3942863021920037,0.34736474017904384,0.4719969229033711,0.42738857101123795,0.4235271846480458,0.41468704493067393,0.421001081105914,0.2821978445503803,0.18391535575368637,0.22262885839323035,0.5400774810125418,0.8043141886927928,0.5302953873451135,0.5112428483657381,0.45666443281009544,0.19878779589706821
41,0.45018478489677666,0.4386092773366784,0.4760356121919296,0.622980560444834,0.4740870101203005,0.39663962443171147,0.35113042464525673,0.47467548077089955,0.4306294506320088,0.42395615504031964,0.4162858669018769,0.4245610009403378,0.285550399709877,0.18714583640876126,0.22545319977893716,0.5415706013792632,0.807857492520682,0.533467955548294,0.5137746077177489,0.45871925791527757,0.20165409292631517
42,0.4517123622801331,0.44038117776098173,0.4779676289560135,0.6252449152891929,0.4760282734494202,0.3989929184311345,0.35479233357041595,0.4768330659045793,0.43375987140056194,0.42437116996119517,0.4178573221064643,0.4279982047824489,0.28877353425689617,0.19032894157718103,0.22822826803471832,0.5432408275271505,0.811195307393405,0.5367310771771373,0.5165989412578835,0.46107212701918315,0.20445580931774113
43,0.4531709032363654,0.4420579392693437,0.48003413279521345,0.6274584468758089,0.4777982614367573,0.40110538532248907,0.3583695759767494,0.47931951403684553,0.4368168097121752,0.42487424541709073,0.41938264784331153,0.43132568163098245,0.29189277592433344,0.19346226984144427,0.2309489038236846,0.5447410516958138,0.8144179012931274,0.539748192868087,0.5190278744537112,0.4630453917852217,0.20716940693800637
44,0.45459365668054413,0.44378498829701074,0.48185458735205083,0.6296017415657463,0.47965792862253864,0.40332038754343286,0.3618807563389403,0.4814003289977411,0.4398127264927961,0.42536456681511536,0.42087187874314996,0.434566380592582,0.29491594305046637,0.1965454063223912,0.23359799005350557,0.5463110149288177,0.8174675009361716,0.5427920505928919,0.5216247405360664,0.4652039514306495,0.2098066197328523
45,0.45593886869334643,0.44539145246064016,0.4837064009815701,0.6316797066085061,0.4813497745147449,0.4053371687866782,0.36532484042963104,0.48350377731882477,0.44275783254776124,0.4258845346866385,0.4223317707311191,0.4377172621513773,0.2978695087452515,0.19957873215757638,0.23619892882920734,0.5478698947183614,0.8203960794898885,0.5457012543790662,0.5240770263324984,0.4671306965462811,0.21236680186773693
46,0.4571820067835772,0.44695760199344575,0.485484064118448,0.6336779850677423,0.48296901366017414,0.40716113675480076,0.36871972150428073,0.48589224864668373,0.4456575148398847,0.4263771139672192,0.4237530645814209,0.4407962445582407,0.30073897170551606,0.20257074367727432,0.2387486641676745,0.5493100092791535,0.8231817007785626,0.5483703129950219,0.5261162627827404,0.46885834895017664,0.21485237897122275
47,0.45844556715993345,0.4485046509938424,0.48707851427428633,0.6355929568790848,0.4846581804134434,0.4090280792143285,0.37206388626137726,0.4877331352429991,0.4485272928907056,0.4268608621654259,0.42514438697266765,0.44382219978570386,0.3035316810326407,0.2055171823710725,0.24124576497101677,0.5509362359936233,0.8258386168202038,0.55122802584848,0.5286751504980955,0.47091515621516195,0.21726714932009028
48,0.4595631076872761,0.4499821266206742,0.4888011596499988,0.6374306508134616,0.4860603008839482,0.410669176749341,0.3753898745773238,0.4899965029012534,0.4513608093813088,0.4273728841894484,0.4265259768709225,0.4467761991981817,0.3062765183628793,0.2084204711766588,0.24369563807237465,0.5524493547441791,0.8283511119526619,0.5539033637825909,0.5307784122273856,0.47261732554004227,0.21961179080575993
49,0.4607996450918037,0.45146960980586404,0.49025482626521183,0.6391892571611885,0.4875572169617506,0.41243814225668024,0.37867432469720264,0.4919551861594525,0.4541526956466055,0.42789441227123726,0.4278504651312361,0.44967191810726287,0.30896243561239384,0.21128187058282505,0.2460867117709155,0.5540195782267293,0.8306889377508316,0.5566309647177737,0.5331177011194674,0.47456006106040943,0.22188959135424
50,0.46184780930576624,0.4528366755499861,0.49177964278138364,0.6408948186393248,0.4888174550958258,0.41398448072091976,0.38193519642527973,0.49394402933720627,0.4569156474469311,0.42845420771193343,0.42911904283571134,0.45250948500401955,0.3116061444164917,0.21408834975658936,0.24840642332870932,0.5555896218774466,0.832863692261519,0.5592456972825381,0.5353169379216297,0.4763424459072787,0.22410412292275803
51,0.46293068327142317,0.45422648305243446,0.49319020755975085,0.6425754993955626,0.490114799408436,0.4154574593175708,0.3851730929459568,0.4961216507555515,0.45963824277958293,0.4290152338004874,0.4303524548688981,0.45529455971459454,0.3141834637648555,0.2168534071544281,0.25067680747722465,0.557046421883564,0.8349064968811278,0.561726147103638,0.5371506649372574,0.4779873310112163,0.22625316873159382
52,0.46393852962522947,0.45551536160731965,0.4945403779795149,0.6441362779279376,0.49130454580493244,0.41691362701165374,0.38838247874303655,0.4978684411495307,0.4623477951979875,0.4295473756205749,0.431556779933125,0.4580465966591804,0.31672205886097676,0.21957585078181813,0.2528973430743549,0.5585957064664453,0.8368396521749305,0.564200364211028,0.5394034350491914,0.4798059535614688,0.22833621235816806
53,0.46501828626704456,0.4568509810253531,0.49579246185304005,0.6457171790438762,0.49252638590906234,0.4183398050452245,0.3915878029457258,0.49979781128541734,0.4650208800046763,0.4300837019852892,0.43273232132905975,0.4607474634878166,0.3192250392614531,0.22225631262151194,0.2550689253280927,0.5600584582862478,0.8386903192841205,0.5666027443933496,0.5413450030087132,0.4814401306020795,0.23035608331120866
54,0.46589856108722544,0.45808813970919426,0.49714506244567536,0.6472383040295333,0.493576019566455,0.41952820799558355,0.39477645924160437,0.5017561114308711,0.4676648005451808,0.4306397062068015,0.43388762431248384,0.46340793510231043,0.3216906331410644,0.22489815210185748,0.25719270747548945,0.5614090216391445,0.8404643417310332,0.5688609969869172,0.5429565801151662,0.48294726713607594,0.23232249277095146
55,0.4670235974453325,0.4593384774313824,0.4982222025319045,0.6486682228951883,0.4947411658689449,0.4209331869332767,0.3979219334736015,0.5033575678927349,0.47028664291357314,0.43121871219227176,0.4350251632967747,0.4660258811058327,0.3241227924999709,0.22749137363061664,0.25924539337044633,0.5628647528275431,0.842175955673881,0.5711273784020504,0.5449908763354546,0.4846288683923319,0.23423557363287772
56,0.4678959341502179,0.4604856418445268,0.49942156908710106,0.6500755931453587,0.4956710439430958,0.4220653624190513,0.40104221619568636,0.5050156789882249,0.47285883340175644,0.4318445412301331,0.43613683677787163,0.46859640367365335,0.3265173349828593,0.23004601714674397,0.26125585044832966,0.5641818586666074,0.8438265124184574,0.573253126105515,0.5468217313349669,0.48608723446709334,0.23608880509509442
57,0.46878267211119834,0.4616985782702301,0.5004780999110123,0.6514735515239074,0.4966817061551441,0.42318514317462513,0.4040895836244849,0.5067552418355362,0.47538727520885915,0.4324689022061339,0.4371918349632097,0.4711035420586023,0.3288606727381997,0.23255924568570854,0.263223791009425,0.5653362541417671,0.8454161679671685,0.5751432599129284,0.5482642177083723,0.4873606894037995,0.2378901692944638
58,0.4696910564189519,0.4627532169494136,0.5015135122362746,0.6527136893730399,0.4975349205181913,0.4243157895169433,0.40704826420461515,0.5080104349198759,0.47787699457057037,0.43309380315462637,0.43814916180161967,0.4735236960472232,0.3311542918953307,0.235027115845223,0.2651504506678231,0.5665794366318335,0.8469529210050564,0.5769110286615298,0.5501531019287722,0.48880176845606405,0.23963673412389017
59,0.47060107763825937,0.46385565582097493,0.5024462330019622,0.6539906910477802,0.4984581978629374,0.4254144032515807,0.40992237852910585,0.5094010897841343,0.4803212744277793,0.4337183724623051,0.4390321163355283,0.47588786641158143,0.33339139586967603,0.23746366491166457,0.2670311427735566,0.5677563131789889,0.8484421009267041,0.5784916618163827,0.5517024538943613,0.49006370682628136,0.24133744355107406
60,0.4712857121983059,0.46487621548990987,0.5034587454110183,0.6551728049108293,0.49921095523043146,0.42627275162617745,0.4127072548165507,0.5107314906899938,0.48268290574467376,0.4343370063686801,0.4398501212752251,0.4781635921728976,0.3355578703144142,0.2398564840290819,0.26887058612006026,0.5687531350944337,0.849899882318072,0.579818482899362,0.55291550328805,0.49117664720159704,0.2429843958420293
61,0.4722314118042984,0.46588479068000666,0.5042628882662932,0.6563198635897167,0.5000603302334331,0.42736117959916237,0.4153928625859688,0.5117574614200547,0.4849812362534202,0.4349614952898742,0.44059800017347683,0.4803591363045855,0.337664733315755,0.24221336902879195,0.27064851390207345,0.5697944868905408,0.8513233712960435,0.5810124554234545,0.5544200672884616,0.4924151365361574,0.24457672361313337
62,0.47294375857441523,0.4668046739717668,0.505172161050265,0.6573913964290613,0.5007481852564794,0.4282213746741754,0.4179932922374554,0.5127988719117522,0.48719525873698355,0.4355787258085215,0.4413041610568431,0.4824742378111381,0.33971570072020774,0.24452669164484855,0.27238347379393985,0.5707255148914283,0.8526973441530014,0.5821108516639183,0.555672128838723,0.49343738484035565,0.24611494524936287
63,0.4736563316353966,0.4677649123039728,0.5059614852666966,0.6584713290122303,0.5015051335631686,0.4290552456524929,0.4205163588225276,0.5139375485008862,0.4893467626053492,0.43618714771856926,0.44197735324934967,0.4845200394969391,0.34170667094965385,0.24680591023727233,0.2740681838608814,0.5715333600754556,0.8540253800846266,0.5830907398343614,0.5565988032411789,0.49433445893975625,0.24759791911979184
64,0.4744271298178642,0.46861586174122355,0.5067310827483311,0.6594306349610526,0.5021619940618364,0.4299401207659552,0.422991851686901,0.5147244425710263,0.49141588863084074,0.4367723881550288,0.44262737288388637,0.4864940704454981,0.3436486457837586,0.2490408701946379,0.27568631802478116,0.5724189131804305,0.8552836978723515,0.5841110365975885,0.5579470248479069,0.49543497493486366,0.2490248049273751
65,0.47514211788977245,0.4694955075933568,0.5074088517904075,0.6604412349086124,0.5028333102816406,0.43079346667840984,0.42541282220783727,0.5157062236371047,0.4934192966706275,0.43735650585661145,0.4432700245005835,0.4884202271112831,0.3455418656241972,0.25123283303603144,0.27723307641808226,0.5732343814267468,0.8564819573432215,0.5850880884952839,0.5589921884692234,0.4963647483275922,0.25040011265233775
66,0.4756857916793538,0.4703363591290142,0.5081489959754396,0.6614248699931581,0.503403711896426,0.43144255251422386,0.4278016685421002,0.5167553458980927,0.4953662290364472,0.43793212257004244,0.4439191265026047,0.4903048441807531,0.3474063681585426,0.25338998308241034,0.27872179325984836,0.5739498104366252,0.8576144765108621,0.5860520284230644,0.5598682129254102,0.4972189342820006,0.25171463429203716
67,0.476422540404041,0.4711935076596043,0.5087675163197483,0.6623799822906358,0.5040576460163456,0.4323139116391516,0.4301702946042173,0.5175844506090117,0.49726611158954653,0.43851139475008927,0.4445734824125475,0.4921488973362064,0.34925247841332846,0.2555115009637797,0.2801421141265504,0.5748321834616791,0.85870097784048,0.5870586466962779,0.5611298267387712,0.4983052868473564,0.25298761862779107
68,0.47690516640343167,0.4720211889589373,0.5094804422889744,0.6634257392367503,0.5046189874467656,0.4329818964879475,0.432527138385233,0.5185865759526519,0.4991294226744857,0.4391248687073278,0.44527227718733076,0.49397222538202534,0.3510908104238868,0.2575980430633252,0.2815228542278207,0.5756414522518354,0.8597591460402201,0.5881169763276813,0.5622449101273725,0.4992426079224887,0.2542092178066027
69,0.4773998093290071,0.4728732283750664,0.5101071097830658,0.6643640417151018,0.5052268778483477,0.4336523428079594,0.43488938066948,0.5198106496169914,0.5009062624607461,0.43975341498771386,0.4460291092579589,0.4957553886197713,0.35289868018719883,0.2596494618483229,0.28287427034625834,0.5763195578962673,0.8607693745029659,0.589226258817833,0.5631028632055536,0.5001083076453579,0.25539085790544924
70,0.4779055396347154,0.4736878718061842,0.5107448844348979,0.6652765910907812,0.5057759315803511,0.434368042354319,0.4372358167807945,0.5207458215469043,0.5026553838138943,0.44041016770345953,0.4467831951641559,0.4975238741522444,0.35470029476270565,0.2616749656049604,0.28419823895546353,0.577202142692212,0.8617385815448704,0.5904520094912546,0.5645032252951923,0.5012475865309439,0.25654146399312044
71,0.47838642432278905,0.47450411136548115,0.5113513534973152,0.6661457090351884,0.5063380217029051,0.43504534336463857,0.43952239598998644,0.5218835069925617,0.5043600533815358,0.441071347342502,0.4474715741771144,0.49923981630107145,0.3564798966880265,0.26366467452376285,0.2854975631593647,0.5779914918643552,0.8626524984856531,0.5915065074349455,0.5656660332712197,0.5022321582750285,0.25765153522394174
72,0.4788293234234441,0.4752981585875583,0.5119775375703574,0.666979534626568,0.5068495560627346,0.4356219424873765,0.44177333305131306,0.5231851076818007,0.5060030895375679,0.4416992409621558,0.44814352955818304,0.5009122778848243,0.3582279937340286,0.2656289194571834,0.286770493319411,0.5786665374918776,0.8634990198240123,0.5924588950614298,0.5665956896910331,0.5031206725661405,0.25872931896808926
