,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T_amb,s1,s2,s3,s4,s5,s6,s7,s8,s9,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,u13,u14,T1_2,T2_2,T3_2,T4_2,T5_2,T6_2,T7_2,T8_2,T9_2,T10_2,T11_2,T12_2,T13_2,T14_2,T_amb_2,s1_2,s2_2,s3_2,s4_2,s5_2,s6_2,s7_2,s8_2,s9_2,u1_2,u2_2,u3_2,u4_2,u5_2,u6_2,u7_2,u8_2,u9_2,u10_2,u11_2,u12_2,u13_2,u14_2,T1_4,T2_4,T3_4,T4_4,T5_4,T6_4,T7_4,T8_4,T9_4,T10_4,T11_4,T12_4,T13_4,T14_4,T_amb_4,s1_4,s2_4,s3_4,s4_4,s5_4,s6_4,s7_4,s8_4,s9_4,u1_4,u2_4,u3_4,u4_4,u5_4,u6_4,u7_4,u8_4,u9_4,u10_4,u11_4,u12_4,u13_4,u14_4,T1_8,T2_8,T3_8,T4_8,T5_8,T6_8,T7_8,T8_8,T9_8,T10_8,T11_8,T12_8,T13_8,T14_8,T_amb_8,s1_8,s2_8,s3_8,s4_8,s5_8,s6_8,s7_8,s8_8,s9_8,u1_8,u2_8,u3_8,u4_8,u5_8,u6_8,u7_8,u8_8,u9_8,u10_8,u11_8,u12_8,u13_8,u14_8,T1_32,T2_32,T3_32,T4_32,T5_32,T6_32,T7_32,T8_32,T9_32,T10_32,T11_32,T12_32,T13_32,T14_32,T_amb_32,s1_32,s2_32,s3_32,s4_32,s5_32,s6_32,s7_32,s8_32,s9_32,u1_32,u2_32,u3_32,u4_32,u5_32,u6_32,u7_32,u8_32,u9_32,u10_32,u11_32,u12_32,u13_32,u14_32
0,0.8620120948643781,0.015530908834864701,0.0,0.0,0.0,0.0,0.06499970551705841,0.0,0.005486786325306522,0.0,0.0,0.0,0.0,0.007805989672415877,0.016111348937050324,0.0,0.00046767717123527254,0.00012371469470697847,9.931134159049844e-05,8.710389872388398e-05,1.2625744080264453e-05,0.0010674744397677332,0.0060008226938129865,0.0029174242093151508,0.32686452219349404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002793555518681561,7.676214670432838e-05,6.70825538042267e-05,5.535428441750147e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012370105758066386,0.0,5.982229199271658e-06,0.0,0.0,0.001780494280274661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1984922577659666e-05,0.0,0.0,0.0,0.0,0.0,0.0009148505471542624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004534007875531984,0.0,0.0,0.0,1.8206329181863108e-05,0.0,4.968512806238387e-05,0.0,0.0,0.0,0.0427698000870601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.8998879851413208,0.001419360580467876,0.0,0.0,0.0,0.019597766903348482,0.0,0.0,0.0,0.0,0.0,0.009351732466748306,0.007396927558478893,0.017789319599588287,0.0,0.0003942501170355394,0.0,8.408381672446178e-05,0.00011784850813071528,5.610639689757344e-05,0.0,0.00326445848965794,0.0,0.0,0.2119197029839833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024232618059605957,1.541161562062743e-05,1.5156161606270517e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035250891644688716,2.8683356681857193e-05,0.0,0.0,0.0,0.00033931727245557747,0.0008298701740383704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000355581401874875,0.00013546165111060458,3.49634608616327e-05,0.0,0.0,0.0,0.0,3.8724671245621726e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036882957605722726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017196970870246193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.031059529937401367,0.009957417407079222,0.8814661327639054,0.0,0.0,0.0,0.0,0.0,0.0014658554011097267,0.006286193400858688,0.0,0.00679983418142461,0.0,0.0,0.003025838879608054,0.004951251412339432,0.00022645263377607427,0.00010513146613440181,0.00011554914499911451,0.00010273442658879515,4.23697214452437e-05,0.0,0.0,0.0,0.0,0.0,0.3479573995356405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006159019389998851,9.706300357163525e-05,5.184877866438077e-05,3.778464415302194e-05,3.33158217809005e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0556577678642247e-08,0.0,6.984160285751281e-06,7.858249584887662e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.436663272803097e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045687596034205726,0.0,0.0,0.0,1.4926529441187584e-05,8.051353861597963e-07,1.6858170100526506e-05,0.0,0.0,0.0,0.0,0.0,0.04756415178727353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.005725680429850267,0.05843993792429802,0.015779635522214168,0.8025224446135301,0.0,0.0003686952143127828,0.020947589215927973,0.0,0.001256477028902013,0.0,0.0,0.0,0.0004899224611663944,0.02137645975132285,0.015152860187577706,0.0,0.00035055866456146727,0.00039259828637115327,1.4362292908516898e-05,0.0,0.0,0.0,0.0,0.001457499516105892,0.0,0.0,0.0,0.3358454083664076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021033382579726032,0.0,1.3534726109619749e-05,0.0,0.0,0.00573557404425626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004442739211843892,0.00037656472353938473,0.0002698964884569594,9.5749245681995e-05,0.0,0.0003527726731428245,0.004433017092719165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8937834835839785e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061901063521269725,0.0,8.342643667337858e-05,3.697808733355974e-05,2.4090604285718826e-05,1.378807697585767e-05,7.303775317960395e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.06122525614288102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0024022305676402074,0.0035805655377129466,0.005840108649083436,0.02313669485765203,0.87428249480565,0.0014329208028085229,0.0,0.0,0.0,0.0047350885303768025,0.0,0.0,0.0,0.003712383095168063,0.0,0.0,0.00026960371232222517,0.000171445698635984,0.0007451129227714691,0.0008218407384549687,0.0007121472743050966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34226537046708827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.996323009983425e-05,0.0004432375146535943,0.0004861487886033121,0.000411969642634345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021788538113673143,0.00011848929796609763,0.0001235836043246701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013445827099904767,0.0,0.0007018546228399621,6.689326772277465e-05,3.7137029195854414e-05,0.0,0.000218429522813101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008661526737018478,0.00015560106542114656,0.00011439177198854143,5.151388967679439e-05,5.0756773195804535e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.024153463089550842,0.0,0.0,0.0,0.0,0.86574013397311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004766706258776344,0.019852652812223363,0.0,0.00031854113134132474,0.00015947205062050398,0.00011192406578270271,0.00011416403298530745,0.0,0.0010214628489167712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4874156266339385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2317088136341786e-05,0.0,6.968601313199178e-06,6.387909042451612e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010998609487750798,6.034954291435307e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022624152901497534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.934657795418861e-05,5.424299794106884e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007317188994966132,0.0,1.592130867272195e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057414608203542654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.016491958337503203,0.02920708049615895,0.0014872679560359924,0.025518254576845825,0.0,0.01673345741666256,0.8737313026033156,0.0,0.0,0.0,0.0,0.0,0.0,0.007553564247226879,0.0,0.0,0.0001066709796910427,6.334827576327844e-05,9.497410620120605e-05,0.0001219960666942153,5.759489127291319e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0717558253128157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.450036821488405e-05,8.291219224360977e-05,9.795502559190039e-05,9.767411435520135e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.113532061169007e-05,0.0,2.747754610745593e-05,3.5490773576131104e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26334493002561e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333076275936812,0.0,0.0,1.6676150199837346e-06,7.822166539752492e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012640381424597766,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.01814260877013122,0.001413561576981519,0.0,0.0,0.00415796456284909,0.0,0.5518079739137036,0.009724778031986457,0.08598288332691112,0.1279747619462521,0.09238048120259199,0.08813309595365769,0.0,0.0,0.0,0.00028907779960822934,0.0001450232201329596,0.00012972163234762168,0.00016354927453030054,0.0002268649266209644,0.0,0.0037861622627186706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24087104083731717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008267352884127469,0.000140105691981056,0.0002125307116391522,0.00028741104199967745,0.0,0.0026658505477156623,0.007468821752166305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042291194455121745,0.0,7.765272734262567e-05,0.00016338942475493113,0.0,0.0,0.0032377868841173235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029899042318510115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.833439758099681e-05,0.0,2.9272281079273054e-05,0.00483941059628625,0.002976188477071914,5.587886536302911e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055144592864435585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010905107677806522,0.0,0.0002713818805641902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03753480550577393,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.001260972153147439,0.0,0.0,0.0,0.0,0.0,0.0,0.9509986547817701,0.0,0.0,0.0,0.00429866628795657,0.003959712668952215,0.006659385225979424,0.0,0.0027256851067771733,0.0007239517837706219,0.00015342775549739065,0.0,6.087758698026182e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21366284426642157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002728767780800575,0.004208331040649441,0.0003412204386991856,0.0,7.13632854658138e-06,0.0,0.0,0.0,0.0014904861121673055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022626295146638783,0.0005348073441892739,0.0,3.0034465577143994e-05,0.0,0.0,0.0011978408819284146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002243136403726857,0.0005415523901685156,0.0,0.0,0.0,0.0,1.5250647058701507e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008654040566344268,0.0,0.0001547456565718477,9.47287885064386e-05,5.898015163683651e-05,0.0,2.4906065010654658e-05,0.0,0.0025093448034293957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02899879101888921,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.011188550335155652,0.0,0.06304346570953176,0.0014334369714638167,0.8842412319576921,0.0,0.0,0.0,0.011355095302934373,0.0,0.0,0.000112499618250777,0.00020078277867677596,0.00027266792225582903,0.0002783496470539462,5.73309463519491e-05,0.006882650372634603,0.0,0.0013933073212380846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3959942024521936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022372883353270607,0.0,0.0,0.0,0.0,0.0,0.0002767922075552986,0.00022223949011971315,7.673285815380076e-05,3.8698444028082316e-05,7.162507613630457e-06,0.0,0.0,0.0,0.0007142351171430314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021941920715403494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019162467048264203,4.993878796087528e-05,1.03282523156822e-05,4.1767712836810834e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8917235808112646e-06,1.7521781798667766e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016853602142570892,0.0,0.0,0.0,0.0,0.011148341554038932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02476409406108349,0.0,0.0,0.0,0.0
