,zone_0,zone_1,zone_2,zone_3,zone_4,zone_5,zone_6,zone_7,zone_8,zone_9,zone_10,zone_11,zone_12,zone_13
41,0.29972909717381185,0.38929854793677704,0.49790045088932017,0.5157070178238599,0.4226382560917219,0.6392365134781707,0.41279049122589484,0.3103668082601629,0.35633172269540114,0.40446298662176255,0.3980337441604228,0.32069144089722196,0.33455346941633485,0.2386306400632791
42,0.30101184490071553,0.3902005918840502,0.4988842741871825,0.516624684576909,0.42303305292841065,0.6399007519470515,0.4141977382465031,0.31140634398877165,0.3560210425868356,0.40523326452149583,0.3988642514347701,0.32186349370912015,0.3357088313075217,0.241936918446878
43,0.30221714482480094,0.3910310871506277,0.49979383815519973,0.5175176346182271,0.4234006030289565,0.6404964887444814,0.4155006393641673,0.3123774359504819,0.3556749798257473,0.40597229572633287,0.39965147901159376,0.32297135329302,0.33676501517541557,0.24513269086371683
44,0.30336527961730503,0.39180568187272474,0.5006383445997503,0.5182241671763873,0.4237525454373801,0.6410482857999313,0.4167025034540193,0.31330488307428694,0.3553005531602572,0.40667595535277773,0.40038500881081984,0.3239853846394489,0.33776876446527987,0.24823546956299677
45,0.30441612506547844,0.3925082871169595,0.5014181056092193,0.5188857980109186,0.4240800746035721,0.6415379341506268,0.4178085632923394,0.31421029766290043,0.35496104840972775,0.40732133967586925,0.40109482581042205,0.32492731900234023,0.3386867116326791,0.2512671077054382
46,0.30538020530200655,0.39315300278232335,0.5021352747274006,0.5194822670351575,0.4243583707596717,0.6419861691014139,0.41882773194042167,0.3149981079773561,0.35465601765022764,0.4079213827243403,0.4019575869130682,0.3258028795385148,0.3395502958537596,0.25421759540938155
47,0.306291531902204,0.3937460093030316,0.5027866730361489,0.5200231197303818,0.4246125102189005,0.6423882437758479,0.41977959829567957,0.31595105993520733,0.3544252732899467,0.40848837508784314,0.40271815504699987,0.326599694903567,0.3403394905768906,0.2570722806344372
48,0.307125926696416,0.3942817020663573,0.5033858408516921,0.5205288794740744,0.4248127287683022,0.6427352115351693,0.42064993017752483,0.3166851522436818,0.3543522583732043,0.40905550777082794,0.40393140390328847,0.32739052834216736,0.3410819909034498,0.2598576638939359
49,0.3078844210503097,0.39479160355506787,0.5039324626289096,0.5209881083781371,0.4249917140475999,0.6430565276894512,0.4214536625870835,0.31744516218161417,0.3543306295932934,0.4095830829121552,0.4050306554766916,0.32814918664314674,0.34176507128317757,0.26255833856041016
50,0.30859741868142215,0.39527322022814076,0.5044421778528317,0.5214154967439423,0.42515611044364243,0.6433420233056524,0.42219348472348717,0.31820580817993555,0.35431909607933004,0.4100349711723088,0.405985175230279,0.3288555636742851,0.34239334723755926,0.26519125931942933
51,0.3092695439868464,0.3957378021938443,0.5049241929704458,0.5218269654625394,0.42531380190811335,0.6435996475599061,0.42287518749708863,0.31899010671724837,0.354379763608651,0.41045451653339843,0.406676902508088,0.3295914718605574,0.3430065196190723,0.26775274110780145
52,0.30991133043323793,0.39618866770187605,0.5053798837949355,0.5222348306294152,0.42546438428262545,0.6438286617720286,0.42350013372684836,0.3196601665885416,0.35443678340056906,0.4108310005623429,0.4073109924200767,0.33025491967667303,0.34354825602625566,0.2702451214840361
