,0
0,0.5821924874865658
1,0.9687318221806223
2,1.0819712475374743
3,1.198324475223167
4,1.4311149895582815
5,1.7527006435199155
6,0.5526496697956524
7,0.14340088543340457
8,0.5374231136044365
9,0.3199829816474953
10,0.8428798587441797
11,0.3001520973839824
12,0.584565885472049
13,0.18845786625760041
