,zone_0,zone_1,zone_2,zone_3,zone_4,zone_5,zone_6,zone_7,zone_8,zone_9
1,0.0894574573381734,0.09892788657357682,0.0774423416456237,0.08465614219883018,0.07237368454439828,0.06870250738819338,0.05582825528023362,0.06776115110873152,0.051234888819910944,0.01585663113821721
2,0.1244656585155236,0.16388897574562825,0.10860808734524743,0.14160545196131233,0.10951947149154156,0.10586427565277153,0.10201008741834025,0.10510530246658636,0.0882596629846755,0.029829027475909407
3,0.16435018372681282,0.21853178514591165,0.13902367492210338,0.18985002310879337,0.1471955178292498,0.14854390089537922,0.1418462228578991,0.1442587342813025,0.12214854883526706,0.04327588391111533
4,0.19520500429229465,0.26507165813420475,0.16211864373778773,0.23062438572753885,0.17674052326074985,0.1817698038769575,0.17731933314476728,0.17529685891033112,0.15005241741686712,0.05616277456969006
5,0.22346017817292274,0.3046499667800651,0.18297702124110302,0.2663613943626703,0.203228759249459,0.21223879588267616,0.20919398020902802,0.20346970352950305,0.17444346064166924,0.06859302425932669
6,0.24781448165377828,0.3380381800119019,0.20103644118215389,0.29732394484222063,0.22618523861989703,0.23852284423338516,0.23812543052220672,0.22852266457670348,0.1960541487662423,0.08059895080528638
7,0.2693795179022091,0.3665645834692994,0.21749662532638558,0.32472397191784635,0.24674556162424122,0.2626493937537217,0.2645754738366958,0.25178396191384395,0.21585125269813468,0.09216981713802719
8,0.28829167495911723,0.39061290142690175,0.23258375354732108,0.3487984330797353,0.265277178111357,0.2845287091217525,0.2889553432289244,0.2732112567919914,0.23418142508138184,0.1033535209489418
9,0.30526937208840516,0.4111262767163662,0.2466667215894501,0.3701535257311928,0.2818646705266777,0.3047833365344383,0.3113735125044256,0.2932594986719884,0.2513798372608019,0.11419345156434094
10,0.3201014842342021,0.4284538157350716,0.2587737654790636,0.3889561914941233,0.29706401332245397,0.3234131452088721,0.3318879834817212,0.31183110176543766,0.26742223772136453,0.12469297949928863
11,0.33353768241490733,0.4433424800444088,0.27026592500237623,0.4057767789773415,0.3106020331475241,0.3406786611633496,0.35085903643890815,0.3292706638527843,0.28232890096186425,0.13487282773591353
12,0.3453432261320701,0.45589626241163583,0.28054165576093887,0.4206091129791262,0.323116177052597,0.3565165641899709,0.36854501422318947,0.3454611086808675,0.2960621239676462,0.1447533415478881
13,0.3560509246033951,0.4667073679003781,0.29045799783852866,0.4339077287426423,0.33428381988947786,0.371058855534888,0.3850974638950869,0.36051225738684534,0.3087176170411966,0.15434935119067364
14,0.36553385231842284,0.475815242315246,0.29922800834882674,0.4456759387832453,0.3446577362620366,0.38418569787872914,0.4005977349989475,0.37430793866844,0.3202412559971135,0.16368669679285872
15,0.3740541680785073,0.483547479973632,0.3075067724017404,0.4562387031453745,0.353974221569646,0.3961578605309985,0.41512673893424956,0.38700536064121643,0.33080680773582505,0.17276129586956224
16,0.38165453565717694,0.4900148273784282,0.31516414925066577,0.46567999856334424,0.3625175217817807,0.40707240049965926,0.42882921219094233,0.3987606993060048,0.34053183961092287,0.18159970727074307
17,0.38850821761485194,0.4954134133672534,0.32286982612185083,0.4741066717154998,0.37026208211510975,0.41725390120334194,0.4418128356219511,0.4097216742958185,0.3495685801371895,0.1902120564785671
18,0.3946392135117297,0.4998485653747315,0.33036558334689164,0.48162496155283585,0.3773672929269648,0.42671265600049907,0.45410663605393176,0.4199502650332362,0.3580159309432221,0.19860478633120954
19,0.4001472966179379,0.5035530437344067,0.3372446204576741,0.4883746118674137,0.38381284912345603,0.43553879362633446,0.4657875162252091,0.4294852746271316,0.3659500441425639,0.20678446049006396
20,0.4050608748192134,0.5065856846231966,0.3435594352337418,0.49439969698529346,0.38971684801768974,0.4436781014198845,0.4768657646372999,0.4382961778505549,0.3733442325748483,0.21475535146454175
21,0.40951292644469595,0.5091036349852291,0.3493376729511603,0.5000996358836671,0.39508662806887596,0.4512160251156867,0.48737707047372697,0.44645777477441234,0.3802247467066673,0.22251642075373534
22,0.41348136892922976,0.5111359210292085,0.3545605790381325,0.5051970443084767,0.4000467548434811,0.45814085862066517,0.497321053548677,0.4539892546422472,0.3865892295424889,0.23007762826362796
23,0.41707214837249745,0.5127972870920776,0.35939929236144846,0.5096207850507231,0.4045168169239931,0.46458784508113504,0.5067227469742237,0.4610376996177764,0.3924667843595001,0.23745331847394693
24,0.4202696195853759,0.5140869784123363,0.36380730624906243,0.5135807022434193,0.40857068404781927,0.4704859467379386,0.5156185737310778,0.46763464077995004,0.3979190227331548,0.24464642641559148
25,0.4231889743327769,0.5150985126824859,0.36782627394787215,0.5170835962757147,0.4122274921681953,0.4760784465284067,0.5240275245663114,0.47370982268853323,0.4029638199083635,0.2516690386701404
26,0.42577646258328383,0.5158334333006269,0.3715032726883119,0.520159445806824,0.4155297554672763,0.4811840366251823,0.5319711899096514,0.479445402519948,0.40768251912552367,0.25852272600012993
27,0.4281182559824045,0.5163725242561139,0.37497761782464173,0.5229080278296034,0.41848118386553385,0.48599976202004974,0.5394977225529841,0.48479204720934155,0.4120926272420711,0.26521487644052955
28,0.43020239001482746,0.5167200931754574,0.3782646047268666,0.5253344804955312,0.42119549612694485,0.49053325599452335,0.5466251419815248,0.4897911521242499,0.4161295033514001,0.2717552360156758
29,0.43204753012737684,0.516898208351552,0.3813422645136048,0.5275165272038458,0.42365466477107994,0.494630779487921,0.5533722037555967,0.49456792610509787,0.41987152839360126,0.27815950820675006
30,0.4337177673139643,0.5169597569071058,0.3841990267172809,0.5294892662204936,0.4258918947677686,0.49849526663160665,0.5597459372693792,0.4988665763182078,0.4233075215736505,0.284426655041359
31,0.4351850732493464,0.516915752162787,0.38685300056260324,0.5312955805705617,0.4279060379063758,0.501819949676053,0.5657741005341232,0.5028907167416027,0.4264435692028181,0.2905700247936047
32,0.4365384845379311,0.5168032244459001,0.38932707912860104,0.5329735822028504,0.42972837870046093,0.5050269281872947,0.571495933613818,0.5065498502215635,0.4294737487434326,0.29659127435316496
33,0.4376935698133545,0.5171196720460637,0.39163124510777614,0.5345038820313419,0.43147883343902144,0.508087361823627,0.5769210171963195,0.510048385338087,0.43235624471128786,0.30248968240958835
34,0.4387481063659843,0.5170374652948799,0.39388321441631724,0.5359467638396848,0.4331534463814822,0.5110988631935608,0.5820600400823219,0.5133974689584732,0.4352227026393392,0.3082698534461056
35,0.4396916929831482,0.517083847432831,0.3959268521730864,0.5372771705114157,0.43457340241794673,0.5140323130417339,0.587052886409159,0.5165090376146894,0.4379656712500602,0.31393324126524097
36,0.44051414740872125,0.5172789440556613,0.39783063218438297,0.5384645348643083,0.4358291812587319,0.5168017893572731,0.5918676310948358,0.5194054814770791,0.4406435620770449,0.3194807625457703
37,0.44121897213473543,0.517535663958525,0.3996224524186317,0.5395369957426096,0.4369514439649059,0.519398195954816,0.5965178265463644,0.522137082187624,0.44318971956664005,0.32491412163476074
38,0.44182229372385934,0.5178169281518525,0.40125586111283595,0.5404953030608498,0.4379439199016974,0.5218517423779288,0.6009807043515014,0.5246911343332027,0.4456600901653705,0.33023335889668143
39,0.44232098520344015,0.5181058931611511,0.4027493407859693,0.5413580715372736,0.4388244029140248,0.5241378445911994,0.6052910085071805,0.5270755268162484,0.44807433194263857,0.33543885147163144
40,0.4427743785432347,0.5184052514489113,0.40424781587295694,0.5421402707209921,0.43959377090043034,0.5262719639066429,0.6095054643228935,0.5292482027521231,0.45042753888517,0.34053373903805734
41,0.44310390159424135,0.518687646809004,0.40563755561100684,0.5428486100769154,0.44031009716735925,0.5282324421145962,0.6135973900295326,0.5312403458035424,0.4527119610635495,0.34552188803455597
42,0.4434224971051222,0.5189761806854079,0.40705978776011825,0.5434950790858634,0.44091658360881647,0.5300352449545682,0.6175361047627055,0.5330464154050315,0.4548931392717143,0.35040559241411373
43,0.4436293813223434,0.5192285208147428,0.4083952449121652,0.5440803702957226,0.4415066516593555,0.5317146553729849,0.6213743956676264,0.534747671736657,0.45701028959972423,0.3551842083723247
44,0.44383703854345286,0.5194743547311182,0.4097780244634335,0.5446047450476343,0.44199988817241737,0.5332766854961027,0.6250617125929651,0.5363406450794774,0.4590488289898209,0.3598582750764709
45,0.4439324434525926,0.5196780995223566,0.41106206107575655,0.5450645796554564,0.44248158463864345,0.534748150836092,0.6285927512996256,0.5378707888492652,0.46103645235416996,0.36443233329586844
46,0.4440317049698678,0.5198618318857348,0.4123829054591136,0.5454774922319866,0.442880781036802,0.5361314560516137,0.631956469956012,0.539307001329397,0.4629522174499758,0.3689067702085148
47,0.44404195842329985,0.520007698603011,0.41359717699178616,0.5458367348530244,0.4432559734891035,0.5374417427800312,0.6351562238770104,0.5406517981634796,0.46479209860596765,0.3732876086458819
48,0.4440741819857388,0.5201383014273053,0.41479632065997457,0.5461666985722771,0.44357552110734066,0.5386665770303122,0.6382213922021055,0.5418800344613144,0.4665755981402844,0.37757453942158503
49,0.4440364718075275,0.5202384469255993,0.41587342778687425,0.5464527160428726,0.44389140265947713,0.5398335983435096,0.6411630348885747,0.5430075002775873,0.4683008576174748,0.38177206934663477
50,0.4440087626621974,0.5203313831724441,0.4168845757427959,0.5466992058974245,0.44415794086872945,0.5409323168473994,0.6439733022304243,0.5440345398605374,0.46995238928517935,0.3858818397758171
51,0.4439184968247651,0.5204014436574887,0.41777678662525486,0.5469200185856652,0.44440740283722563,0.5419718506119752,0.6466592883877187,0.5449788404436512,0.47155214892869984,0.38990512487729684
52,0.4438386967881017,0.5204725656580856,0.4186310853500495,0.5471081863655315,0.4446098002499559,0.5429500264003049,0.6492352642689483,0.5458523573386508,0.4731530743117352,0.3938427909635154
53,0.4437085383788124,0.5205315117637165,0.4193880060683978,0.5472724340874838,0.44480061345017424,0.54387828192766,0.6517033083798807,0.5466784963371323,0.47474031555779256,0.39769575783191563
54,0.4435832325070816,0.520606013565074,0.42016178496942225,0.5474194703903453,0.44496185617341466,0.5447684817881501,0.6540668882182404,0.5474619895721872,0.47629064328275206,0.4014687609804577
55,0.44342548260158826,0.52067252232248,0.4209032536028433,0.5475359094454276,0.44513547811551807,0.5456125918104805,0.6563259867855709,0.5482105526485148,0.4778116523206491,0.4051610365548414
56,0.4432820495265161,0.5207739961093028,0.4217171440983035,0.5476375799675496,0.4452933800095527,0.5464294405740907,0.6584914505881265,0.5489374015271961,0.4793007298191448,0.4087728883620022
57,0.44312178596491564,0.5208751917929736,0.42252631309927896,0.5477375319277908,0.44546525518098345,0.5471966730566313,0.6605599245658037,0.5496535466097531,0.48083232171320217,0.41230656113896985
58,0.4429679321393848,0.5209940449990008,0.4234709872645418,0.5478705551148998,0.44563159295361965,0.5479314065507747,0.6625300868174714,0.5503848592679672,0.4824701860616666,0.41576131676324324
59,0.4428058289269978,0.5211069956885749,0.42446950703156683,0.5480223814728538,0.44584825277507545,0.5486534648631071,0.6644073817252044,0.5511558386207333,0.4842029633780537,0.4191408004951292
60,0.442653543982262,0.5212864417615162,0.425634994809522,0.5482513077678013,0.4460856333841241,0.5493797310752578,0.666200107797619,0.5520291490824561,0.4861611423602086,0.4224439233232696
61,0.4424888450097388,0.5214841212351464,0.4268165182049857,0.5485372731577406,0.4464073734009346,0.5501269722519497,0.6679114429096673,0.553019193096581,0.48834329909882485,0.42566872399830613
