,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T_amb,s1,s2,s3,s4,s5,s6,s7,s8,s9,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,u13,u14,u15,u16,u17,u18,u19,u20,u21,T1_2,T2_2,T3_2,T4_2,T5_2,T6_2,T7_2,T8_2,T9_2,T10_2,T11_2,T12_2,T13_2,T14_2,T15_2,T16_2,T17_2,T18_2,T19_2,T20_2,T21_2,T_amb_2,s1_2,s2_2,s3_2,s4_2,s5_2,s6_2,s7_2,s8_2,s9_2,u1_2,u2_2,u3_2,u4_2,u5_2,u6_2,u7_2,u8_2,u9_2,u10_2,u11_2,u12_2,u13_2,u14_2,u15_2,u16_2,u17_2,u18_2,u19_2,u20_2,u21_2,T1_4,T2_4,T3_4,T4_4,T5_4,T6_4,T7_4,T8_4,T9_4,T10_4,T11_4,T12_4,T13_4,T14_4,T15_4,T16_4,T17_4,T18_4,T19_4,T20_4,T21_4,T_amb_4,s1_4,s2_4,s3_4,s4_4,s5_4,s6_4,s7_4,s8_4,s9_4,u1_4,u2_4,u3_4,u4_4,u5_4,u6_4,u7_4,u8_4,u9_4,u10_4,u11_4,u12_4,u13_4,u14_4,u15_4,u16_4,u17_4,u18_4,u19_4,u20_4,u21_4,T1_8,T2_8,T3_8,T4_8,T5_8,T6_8,T7_8,T8_8,T9_8,T10_8,T11_8,T12_8,T13_8,T14_8,T15_8,T16_8,T17_8,T18_8,T19_8,T20_8,T21_8,T_amb_8,s1_8,s2_8,s3_8,s4_8,s5_8,s6_8,s7_8,s8_8,s9_8,u1_8,u2_8,u3_8,u4_8,u5_8,u6_8,u7_8,u8_8,u9_8,u10_8,u11_8,u12_8,u13_8,u14_8,u15_8,u16_8,u17_8,u18_8,u19_8,u20_8,u21_8,T1_32,T2_32,T3_32,T4_32,T5_32,T6_32,T7_32,T8_32,T9_32,T10_32,T11_32,T12_32,T13_32,T14_32,T15_32,T16_32,T17_32,T18_32,T19_32,T20_32,T21_32,T_amb_32,s1_32,s2_32,s3_32,s4_32,s5_32,s6_32,s7_32,s8_32,s9_32,u1_32,u2_32,u3_32,u4_32,u5_32,u6_32,u7_32,u8_32,u9_32,u10_32,u11_32,u12_32,u13_32,u14_32,u15_32,u16_32,u17_32,u18_32,u19_32,u20_32,u21_32
0,0.8741227072873006,0.0,0.055591277758632415,0.0,0.0,0.0,0.0,0.0,0.0,0.0007142979076857476,0.0,0.0,0.0,0.0,0.0,0.0,0.0007307274636402831,0.0,0.00407609975999844,0.0,0.0,0.009063992066021789,0.004441726826936034,0.0005285419091202055,0.0002607044123528378,0.00018195672409639598,0.00040657500522929275,0.0005060594728753066,0.0,0.0,0.0,0.4390570877955301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003507033044482921,0.0001611988858506735,0.00037048222324361445,0.00038866130640027077,0.0,0.0,0.002574121957142478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004674160787308217,4.9478556946666516e-05,0.0,0.00017137948116142533,0.0003433655591108143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.355764420670892e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.640891713046617e-05,0.0,7.765375334978503e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.276205225754483e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01158337116322364,0.0,0.0003059344608552658,0.00011920825232339349,6.361563203526952e-05,0.0,0.0,0.0025257296759667236,0.002002679240525751,0.0,0.0490503754287396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.7304697524447828,0.17041648640145254,0.0,0.0067414988923047495,0.0,0.0,0.0,0.006087054046138298,0.0,0.009960232555520957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008975906671451357,0.0,0.0007856560295958263,0.00037549288783028244,0.00025206724056782225,0.0002303276243830972,0.0001583434866470687,0.0,0.0,0.0,0.0,0.4507095204512432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045986638728335895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016274228199852916,0.0001001770697714385,0.00023530598636589854,0.00012247439995735496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.275774729728274e-05,2.388178280270505e-05,1.2027052387341991e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.210608797290127e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.07550910975041357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017831635554561704,0.0,0.0,0.0,0.0,2.223228909973086e-05,4.1199616741627694e-05,0.0,0.0,0.0,0.0,0.10690817327089967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.13291488043067712,0.1257757152571118,0.2829204280268792,0.12730262136366577,0.09291967449579873,0.15954324814713866,0.0,0.0,0.0,0.0036735513948377933,0.009187897693435396,0.0,0.0,0.007813735230165264,0.0,0.007941214405586134,0.00044080412510046465,0.0,0.0,0.0,0.0,0.0,0.0,0.0005980879725717092,0.0001519217791196562,0.00022863717790555377,0.00010721667863001899,4.312283424140216e-07,0.0,0.0,0.0,0.0,0.0,0.2354643976383787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000803802254487689,0.0002464593627065874,0.0002571782639349375,0.00022817249681651627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001671429125296147,0.0001338504168641252,0.00022701348355739443,0.00010088068941202958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000105841303494581,1.1802465119497094e-05,0.00011607596800946858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14966800890971932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013289596376464869,0.0,0.0,7.409541087976697e-05,3.3926721866785395e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1053329369142674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.3585852407373501,0.4404318104725489,0.0,0.0,0.009619762889786481,0.0,0.010378066183399634,0.0,0.013385576444094901,0.0036227853261026097,0.0,0.0,0.0,0.0,0.0,0.0,0.01752942508614681,0.0,0.0031487698246776942,0.02161887362599389,0.0,0.0006909016466682781,0.0003165284651885066,0.00019038169742906984,0.00022971009192688025,0.0002031961447965132,0.0,0.0,0.0,0.0,0.0,0.0,0.45601326791480595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008480943301580245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002511758555241214,6.271841978217491e-05,0.00023876837596003672,7.255281233679892e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.083233572539015e-05,1.1185847632996291e-05,0.0,2.7627300989377145e-05,0.0,0.0,0.0,0.0019854615758752585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1830011872405677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027171967324270824,0.0,0.0002966127032861756,4.9936496928975336e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19604564419036372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.09573610381623501,0.0,0.8358904320575475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021776593770282625,0.0,0.004779368338723572,0.0015150052192446516,0.00047748824155318325,0.0002778097034936064,0.00021472198734522196,0.00010303512993896142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32742945211939756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008791429770236002,6.715786036459021e-06,0.0001586931803358901,6.972884432536729e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009342688544065083,0.0006434201229911229,2.32836082971132e-05,1.655854207141353e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2400248159008736e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05792076399108982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010978090266050159,0.0,0.0,0.0,0.0,0.0,1.3609142990089866e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05832993438550452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.209722722772248,0.0,0.0,0.7823864654943307,0.0,0.0,0.01563346803847983,0.008196694237868452,0.0,0.0,0.0,0.0,0.0,0.0,0.0009929522619173444,0.0,0.0,0.0,0.0,0.0,0.019606396890336508,0.0025952867310000726,0.0014431514681396537,0.0012505446064923157,0.001091438406101343,0.0008608609878808213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3349723381063747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019839113076530173,0.0010688119828160631,0.00027607718035102535,0.0003393879096728451,0.00016488555705012877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025353377234044027,7.602191030740667e-05,8.680746255497688e-05,6.478907855309459e-05,0.0,0.0,0.0,0.0040413815167606865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.124563894145806e-05,0.0,0.00014297181990820585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004179783272854489,0.0,0.0,0.002166196016289051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011300107429700027,0.0003867060148348753,0.00022790154841069451,0.0001131372360574585,9.802413951027792e-05,0.0,0.01081275080669472,0.0,0.0,0.0,0.0,0.0,0.0,0.007678546673528803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.007439996532265721,0.0,0.0,0.0,0.0,0.9044128301851391,0.0,0.023299878894754437,0.0,0.02152579573578629,0.016261222632212108,0.0,0.005253670578383091,0.0,0.0,0.0019001891937895515,0.0,0.0,0.0,0.0,0.0,0.0,0.0006254839504858298,0.0002730035289362559,0.00024065169694600529,0.00019225091714541602,7.458447863873947e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04551805792995776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003831853740970234,8.72328948812029e-05,8.82696590095443e-05,5.852778876533832e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015683543662452435,5.2365713299298395e-05,3.927895363295803e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035619008697766316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017349020084439108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004460619010025947,0.0,0.0,0.0,1.136924704328124e-05,8.474357815181351e-06,2.060335263827088e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029885169333271054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.010931909809212924,0.00909671246075914,0.0,0.0,0.0,0.0,0.0,0.7936029512131387,0.0034129419748263217,0.0,0.0,0.002692758650240271,0.0,0.0039736035152786444,0.0,0.04144271630044957,0.0,0.0453527266389947,0.05387546346185316,0.012553617153442762,0.0,0.0,0.0,0.0008363347902844947,0.0005379569604451352,0.0005979884165802637,0.0007304341471300348,0.0007121244060220201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21039224386130842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034074356482060984,4.4973400456780364e-05,0.00013501980729526515,0.0001639246071687912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04909010741317727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007677202505282493,0.0,0.0,0.00010766356702040028,0.00019408212946234846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.082205845611752e-05,0.0,0.0,0.0,4.2632658871657944e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002039751103142588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006558354836403773,0.0,0.0,0.00010315055782936786,8.552266953390793e-05,3.62326314896425e-05,3.6783199744494975e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014298593817358825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.005768446769867125,0.0,0.0,0.0,0.0,0.04186834142931359,0.0,0.9066341355732078,0.0,0.0,0.0,0.0,0.008734253920273669,0.0,0.00331549695163306,0.00031101194977347426,0.0,0.0,0.0,0.0,0.0,0.0,0.0004365992357796835,0.00022948128591364212,0.00018622411076389577,0.00015587913484974405,8.887472547010371e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23265086583378258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003042379643912144,7.798329105702854e-05,7.861106494415157e-05,4.740486324187239e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03157929383926682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001724030686051901,0.00016449489907426857,5.709135780552895e-05,3.418556932890785e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22191015128533e-05,2.0600109690804802e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052553189488507195,0.0,0.0,0.0,0.0,0.0,1.252551165226352e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013238294745314806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0010429542623989956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9625850456509968,0.0,0.0,0.0,0.0,0.0,0.0,0.00048365098902884755,0.0,0.0,0.0,8.385834538276806e-05,0.005813303925796486,0.0,0.00020559518945985087,7.607832826458127e-05,4.399077318915106e-05,1.878744175094334e-05,6.2084807335998215e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2800883388220228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001444474405583576,2.1964278599864724e-05,1.9016795800140245e-05,1.142660390700134e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06145896751942469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010202823632298744,3.7459910036596205e-05,1.862942614489772e-05,3.709493937310716e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.521444459450196e-05,3.0141422541404648e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021500904746084614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009056039153673831,0.0,0.0,0.0,0.0,0.0,2.0969408995576564e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
