0,1,2,3,4,5,6,7,8,9
0.91,0.00494,0.00902,0.0174,0.0312,0.0,0.00247,0.0,0.002,0.0
0.0,0.895,0.00241,0.0,0.0211,0.00481,0.0,0.00595,0.00472,0.00159
0.0,0.0,0.893,0.0,0.00572,0.0,0.0,0.0,0.0,0.0
0.00312,0.0,0.0,0.92,0.0201,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.878,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.00621,0.0,0.00685,0.908,0.0,0.046,0.0223,0.001
0.00326,0.00751,0.0,0.0,0.0,0.0,0.951,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0159,0.0,0.895,0.0,0.0
0.0,0.0,0.0158,0.0,0.0,0.0212,0.0,0.00766,0.911,0.0
0.0,0.0,0.0,0.0,0.000707,0.0,0.0,0.0,0.00528,0.979
0.0216,0.028,0.0,0.00867,0.0,0.0,0.0108,0.00169,0.000954,0.000474
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000418,0.000857,0.00128,0.000106,3.71e-05,0.000298,0.00022,0.00126,8.98e-05,0.0
0.000177,0.000608,0.000883,4.17e-05,0.000124,0.000212,0.000622,0.000897,3.83e-05,0.0
0.000143,0.000367,0.00099,2.6e-05,0.000109,0.000236,0.000226,0.00106,5.57e-05,0.0
0.000107,0.000196,0.000995,0.0,0.000127,0.000216,5.17e-07,0.00108,3.04e-05,0.0
4.73e-05,0.000138,0.000788,9.31e-05,0.000148,0.00025,0.0,0.000846,0.000102,0.0
0.00103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.00322,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.00808,0.0,0.0,0.0,0.0,0.00449,0.00342,0.0
0.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.413,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.338,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0624,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.283,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.416,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.361,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.269,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00027,0.000621,0.000457,0.000299,0.000312,0.000511,0.00155,0.000266,0.000286,0.0
1.49e-05,0.000219,0.000367,0.000151,0.000161,0.000206,0.000275,0.00021,0.000137,0.0
1.63e-07,0.0,0.00034,0.000141,0.000158,0.000226,0.0,0.000241,0.000126,0.0
0.0,1.86e-06,0.000258,0.000159,0.000143,0.000195,3.59e-05,0.000188,0.000134,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22e-07
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00143,0.0,0.000828,0.0,0.0,0.0,0.0,0.00207,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.00703,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0847,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0804,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0225,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0734
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
