0,1,2,3,4,5,6,7,8,9
0.886,0.00196,0.00267,0.0,0.0755,0.0082,0.0,0.0,0.00389,0.0
0.0049,0.871,0.00151,0.00207,0.0636,0.0,0.0264,0.00403,0.000367,0.0
0.0057,0.0,0.903,0.0,0.0666,0.00551,0.0,0.0,0.0,0.000641
0.0,0.00294,0.0,0.882,0.061,0.0,0.00372,0.0,0.00698,0.0
0.0364,0.0308,0.0328,0.0422,0.69,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.9,0.00217,0.0188,0.0275,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.917,0.0,0.0,0.0
0.0,0.00104,0.0,0.0,0.0,0.0377,0.00552,0.92,0.00251,0.0
0.0,0.0,0.0,0.0,0.0,0.0223,0.0,0.0,0.907,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.982
0.0239,0.0288,0.00686,0.0146,0.0,0.00499,0.0,0.0128,0.00854,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00279,0.00106,0.000419,0.000429,0.000363,0.00183,0.0013,0.000653,0.000456,0.0
0.000727,0.000714,7.2e-05,9.61e-05,0.000194,0.00054,0.00121,0.000242,0.00022,2.68e-06
0.000453,0.000734,7.53e-05,6.77e-05,0.000123,0.000342,0.00158,0.000192,0.000165,2.67e-06
0.000211,0.00076,7.68e-05,6.15e-05,0.000104,0.000126,0.00177,8.78e-05,7.21e-05,8.12e-06
3.37e-05,0.0,0.0,0.0,0.0,8.44e-05,0.00172,0.000122,3.66e-05,0.0
0.000811,0.0,0.00499,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000278,0.00589,0.0,0.0106,0.0,0.0,0.0,3.78e-05,0.0,0.0
0.0,0.0,0.0,0.0,0.00563,0.0,0.0,0.0,0.0,0.0
0.564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.521,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.118,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.263,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.407,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.334,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.303,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00243,0.000433,0.00064,0.000478,0.000314,0.00187,0.000103,0.000618,0.00062,0.0
0.000373,9.84e-05,9.92e-05,9.84e-05,1.71e-06,0.000242,0.000144,7.82e-05,6.43e-05,0.0
0.000102,0.0,3.73e-05,4.73e-05,0.0,6.63e-05,0.000202,2.09e-05,5.41e-06,4.19e-06
0.0,0.0,1.19e-06,0.0,0.0,0.0,0.000345,0.0,0.0,4.77e-06
0.0,0.000323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.43e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,9.22e-05,0.00712,0.0,0.0,0.0,0.0,0.0
0.00108,0.0,0.00633,0.00555,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0792,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.144,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0535
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00117,8.8e-05,0.000566,0.0004,0.0,0.0012,0.0,0.000463,0.000526,2.6e-06
0.000379,0.000136,0.000224,0.000108,2.88e-05,0.000341,7.93e-05,0.000138,0.000179,1.14e-06
7.39e-05,0.000137,0.000181,4.89e-05,0.0,5.12e-05,0.000144,1.95e-05,4.67e-05,0.0
0.0,0.0,0.000168,0.0,0.0,0.0,0.000169,4.52e-06,0.0,2.09e-07
0.0,5.81e-05,0.0,0.0,2.44e-06,0.0,0.0,0.0,0.0,1.14e-05
0.0,0.0034,0.000353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
