0,1,2,3,4,5,6,7,8,9
0.88,0.000832,0.0,0.0,0.114,0.00481,0.0,0.0,0.0,0.0
0.0,0.847,0.000859,0.0,0.143,0.00326,0.0015,0.01,0.00378,0.000793
0.0,0.0,0.897,0.0,0.123,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.876,0.155,0.00229,0.00626,0.0,0.0,0.0
0.0363,0.107,0.0864,0.0854,0.391,0.0,0.0,0.0,0.0,0.0
0.00405,0.00756,0.0,0.0,0.0,0.907,0.0,0.0213,0.0393,0.00146
0.00168,0.0,0.0,0.0,0.00382,0.00187,0.955,0.0049,0.0,0.000343
0.0,0.0,0.0,0.0,0.0,0.0203,0.0,0.927,0.0,0.0
0.0,0.0,0.0,0.0,0.0152,0.0199,0.0,0.0,0.918,0.0
0.0,0.0,0.00122,0.00519,0.0,0.0129,0.000197,0.00431,0.0,0.985
0.0154,0.0184,0.0,0.00571,0.0,0.0018,0.00676,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000495,0.00245,0.00071,0.000464,0.000339,0.000196,0.0025,0.000506,0.000139,0.0
0.000194,0.000823,0.000469,0.000219,4.86e-05,0.000195,0.000742,0.000424,8.17e-05,0.0
0.000168,0.000609,0.00061,0.000191,0.0,0.000239,0.000484,0.000561,9.85e-05,0.0
0.0,0.000272,0.000546,0.0,7.1e-05,0.000234,0.000156,0.000615,8.89e-05,0.0
0.0,0.000128,0.000487,5.11e-05,7.74e-05,0.00017,9.49e-05,0.000464,9.54e-05,0.0
0.00144,0.00182,0.0,0.0,0.000342,0.0,0.0,0.0,0.0,0.0
0.0135,0.0102,0.0114,0.0123,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.00109,0.0,0.0,0.0,0.0,0.0
0.552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.463,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.119,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.227,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.362,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.228,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.243,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0976
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000397
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.00162,0.0,0.0,0.0,0.0,0.0,0.0
0.000327,0.00154,0.000333,0.000201,0.000478,8.86e-05,0.00222,0.000184,0.0002,0.0
0.0,0.000137,0.000204,0.0,6.01e-05,3.65e-05,0.000287,0.00017,2.89e-05,0.0
0.0,0.0,0.000162,0.0,0.0,2.44e-05,5.94e-05,0.000173,1.88e-05,0.0
4.71e-05,1.37e-06,0.000291,7.53e-05,0.0,3.98e-05,0.0,0.000219,5.06e-06,0.0
0.0,0.0,0.0,0.0,0.0,0.0,9.57e-07,0.0,0.0,0.0
0.0,0.00114,0.00222,0.0,0.000493,0.0,0.000739,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0105,0.0,0.0,0.0011,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
