0,1,2,3,4,5,6,7,8,9
0.896,0.0,0.0106,0.0,0.0321,0.000153,0.0,0.0,0.0,0.000621
0.0,0.857,0.0231,0.0,0.0294,0.00127,0.0,0.0048,0.0,0.0
0.00691,0.0,0.879,0.00303,0.0141,0.0,0.0,0.0,0.0,0.0
0.0167,0.0,0.00538,0.913,0.0311,0.0,0.000843,0.0,0.0167,6.04e-05
0.0259,0.0753,0.0,0.0423,0.863,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.893,0.0,0.0485,0.0378,0.0
0.0,0.0,0.00764,0.0,0.00361,0.0,0.939,0.0,0.0,0.0
0.0,4.19e-05,0.000819,0.0,0.0,0.0221,0.0,0.898,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0387,0.00339,0.00305,0.913,0.0
0.00509,0.00493,0.00681,0.00234,0.000525,0.0,0.00935,0.0,0.0,0.987
0.0111,0.0,0.0133,0.00429,0.0,0.0,0.00691,0.0,0.00217,0.000459
0.0,0.00136,0.0,0.0,0.0,0.0,0.00885,0.00616,0.00179,0.0
0.000318,0.000373,0.000189,0.000324,0.00019,7.32e-06,0.00169,0.000609,0.000203,1.32e-05
7.43e-05,0.000793,0.00044,8.95e-05,2.38e-05,6.27e-05,0.000779,0.000434,9.44e-05,4.64e-06
1.18e-05,0.000501,0.000467,4.19e-06,2.66e-05,5.69e-05,0.000371,0.000427,4.44e-05,0.0
1.37e-05,0.000267,0.000459,0.0,0.0,2.49e-05,5.96e-05,0.000405,2.86e-05,0.0
3.84e-05,0.000207,0.000333,2.14e-05,0.0,0.0,5.83e-05,0.000162,0.0,1.02e-06
0.0,0.0,0.00374,0.0,0.0,0.00473,0.0,0.0,0.0,0.0
0.0,0.0,0.00349,0.0,0.0,0.00148,0.0,0.00158,0.0,0.0
0.0,0.0,0.0,0.0,0.00151,0.0,0.0,0.0,0.0,0.0
0.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.423,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.065,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.256,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.347,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.301,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.319,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0703
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
