0,1,2,3,4,5,6,7,8,9
0.9,0.0,0.0,0.0,0.149,0.0,0.0,0.00986,0.0,0.0
0.0,0.839,0.0,0.0,0.128,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.925,0.0,0.148,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.861,0.1,0.0,0.0,0.0,0.0,0.0
0.0453,0.132,0.0412,0.0938,0.375,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.000987,0.00111,0.00614,0.872,0.0,0.0381,0.0633,0.0
0.0,0.0,0.00224,0.0,0.0,0.00635,0.945,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0299,0.0,0.884,0.0,0.00127
0.0,0.0,0.0,0.0,0.0,0.0383,0.0,0.0134,0.869,0.00026
0.00333,0.0,0.0,0.0,0.0,0.0,0.0,0.0147,0.00948,0.984
0.013,0.00237,0.000884,0.00777,0.00335,0.0,0.0102,0.00487,0.0086,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.000312,0.0,0.0,0.0
0.000177,0.000337,0.000507,1.79e-05,0.0,0.0,0.0,0.00103,0.00025,0.0
0.00013,0.000327,0.000102,0.000101,0.0,0.000108,0.000226,0.00106,0.000279,2.88e-06
0.000119,0.000213,0.000159,0.000165,8.15e-06,0.000155,0.000228,0.000971,0.000353,0.0
0.000122,0.000163,0.000221,0.000437,2.6e-05,0.000188,0.000161,0.000824,0.000603,0.0
3.41e-05,5.63e-05,0.0,0.000425,0.0,0.0,8.02e-05,0.0005,0.00067,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00538,0.00334,0.0071,0.00459,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.277,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.331,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.234,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.386,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.295,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.299,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.000524,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
