0,1,2,3,4,5,6,7,8,9
0.9,0.0,0.0,0.0102,0.0985,0.0,0.0,0.0,0.0,0.0
0.0032,0.909,0.00439,0.0131,0.137,0.0,0.0018,0.0,0.0,0.0
0.0,0.0,0.908,0.0,0.114,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.923,0.06,0.0,0.0,0.0,0.0,0.0
0.0314,0.0373,0.0435,0.0,0.508,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.924,8.37e-05,0.0633,0.0335,0.0
0.00378,0.00418,0.00551,0.0,0.0,0.0,0.95,0.0,0.0,0.000673
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.884,0.0,0.0
0.0,0.0,0.0,0.00553,0.0143,0.0286,0.0,0.0,0.906,0.0
0.00183,0.00683,0.0,0.000859,0.0132,0.0,0.00181,0.0,0.0,0.987
0.00594,0.00259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000252
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033,0.0,0.0
0.000321,0.00185,0.00155,0.000289,0.000378,0.000554,0.00266,0.00204,0.000155,0.0
0.000173,0.000606,0.000584,7.44e-06,0.0,0.000307,0.000625,0.00115,8.96e-06,0.0
0.000183,0.000292,0.000497,0.0,0.0,0.000359,9.17e-05,0.00112,0.0,0.0
0.000171,0.00027,0.000463,2.99e-05,1.5e-06,0.000364,0.00011,0.00108,0.000148,0.0
0.000101,0.000169,0.000186,1.8e-05,0.0,0.000301,9.12e-05,0.000922,0.000344,0.0
0.0,0.0,0.0,0.0,0.00259,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.00116,0.0,0.0,0.00307,0.0,0.00315,0.0,0.00307,0.0
0.399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.289,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0427,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.309,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.291,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133
0.00121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.000913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.00554,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000223
0.0,0.0,0.00192,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000197,0.00131,0.00149,0.000529,0.000461,0.000457,0.00215,0.00115,0.000516,0.0
1.47e-05,6.75e-05,0.000416,0.000334,0.000113,0.000147,0.000139,0.000388,0.000198,0.0
5.57e-06,0.0,0.000375,0.000391,0.000157,0.000151,0.0,0.000358,0.000193,0.0
5.13e-06,2.95e-07,0.000283,0.000608,0.000154,0.000131,4.58e-07,0.000261,0.000263,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.00492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.00052,0.0,0.00284,0.0,0.00078,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0886,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.115,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.162,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0285
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17e-05
0.0,0.00264,0.00648,0.0,0.0,0.0,0.00416,0.00181,0.0,0.0
0.00013,0.000783,0.000617,0.0,0.000103,0.000252,0.00156,0.000326,0.00034,0.0
7.04e-05,0.0,0.000322,0.0,1.83e-05,0.000207,1.32e-05,0.00019,0.000197,0.0
6.89e-05,1.49e-06,0.000377,4.28e-06,8.28e-05,0.000214,0.0,0.000207,0.000241,0.0
5.46e-05,1.79e-05,0.000332,0.000144,0.000138,0.000203,0.0,0.000134,0.000467,1.79e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.00141,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00186,0.0,0.000106
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.51e-05,0.0,0.0,0.0,4.85e-06
0.0,0.0,0.0,0.0,0.0,1.8e-06,0.0,0.0,0.0,0.0
0.0,0.0,0.0,6.55e-06,6.52e-05,4.07e-05,3.87e-05,4.96e-05,0.0,2.04e-06
0.0,0.0,0.0,0.0,0.0,0.0,1.31e-05,0.0,0.0,3.39e-06
7.61e-06,8.9e-06,6.32e-05,5.14e-05,2.19e-05,0.0,1.43e-05,4.1e-05,0.0,1.54e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.00342,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0126,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.00161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.00019,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0021,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000994,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000158,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000707
0.00507,0.00819,0.00114,0.0134,0.00959,0.0143,0.00166,0.0118,0.00798,0.00237
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.53e-06,0.000108,0.000681,0.000359,7.83e-05,0.0,4.15e-05,0.000158,0.0,1.58e-05
2.17e-05,6.22e-05,0.000257,0.000116,7.69e-05,3.02e-05,3.08e-05,0.000288,6.97e-05,0.0
6.98e-06,1.44e-05,0.000175,4.36e-05,2e-05,1.12e-05,9.45e-06,0.00017,7.74e-05,9.26e-07
9.2e-06,0.0,0.000115,0.0,0.0,0.0,0.0,5.4e-05,1.58e-05,0.0
1.53e-05,0.0,0.0001,0.0,9.99e-06,0.0,1.99e-05,1.48e-05,4.51e-06,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0029,0.0,0.0,0.0
0.0,0.00311,0.0,0.0,0.0,0.0,0.0,0.000972,0.0,0.0
0.0,0.0,0.00261,0.0,0.0,0.0,0.00821,0.0111,0.0,0.0
0.0275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0358,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0577,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0151,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
