0,1,2,3,4
0.865,0.0,0.0215,0.0,0.0919
0.00447,0.898,0.0124,0.00273,0.0797
0.00396,0.0,0.867,0.0,0.0304
0.00508,0.0,0.0,0.887,0.0383
0.0291,0.0341,0.0216,0.0389,0.717
0.0247,0.0,0.0,0.0,0.0
0.0,0.00895,0.0,0.00762,0.0
0.000464,0.00195,0.0022,0.000222,0.000693
8.52e-05,0.000347,0.000264,0.0,0.0
5.49e-05,0.000245,0.000743,1.56e-06,5.65e-05
4.05e-05,0.000195,0.00082,0.000306,7.22e-05
7.45e-05,0.000167,0.000735,0.000407,3.88e-05
0.0,0.00108,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.521,0.0,0.0,0.0,0.0
0.0,0.526,0.0,0.0,0.0
0.0,0.0,0.509,0.0,0.0
0.0,0.0,0.0,0.541,0.0
0.0,0.0,0.0,0.0,0.159
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.000795,0.00425,0.00899,0.0,0.0
0.000435,0.00125,0.00153,0.000469,0.000291
9.47e-05,0.0,0.000228,0.000299,7.17e-05
9.35e-05,5.84e-05,0.000363,0.00046,0.000157
5.78e-05,2.92e-05,0.000297,0.000614,0.000165
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.00363,0.0,0.0
0.0,0.0,0.0174,0.0,0.0
0.000454,0.000845,0.0,7.13e-05,0.0
0.000133,0.0,7.96e-05,0.0,1.36e-05
9.36e-05,3.07e-05,0.00019,0.00036,0.000164
4.77e-05,2.71e-05,3.93e-05,0.000458,0.000184
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.000465,0.0,0.0,0.0,0.00174
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.00168,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.000128,0.0,0.00113,0.0,0.0
8.86e-05,0.0,0.000372,0.0,0.0
9.95e-05,4.77e-05,0.000291,0.000137,6.97e-05
0.0,0.0,0.0,0.0,0.0
0.0,1.91e-05,0.00019,0.000181,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.000814,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0334
0.0,0.0,0.0,0.0,0.0
0.0,0.00244,0.0,0.0,0.0
0.0,0.0,0.000379,0.0,0.0
0.0,0.0,0.0,0.003,0.0
0.0,0.0,0.0,0.0,0.0
0.00997,0.00577,0.000215,0.0116,0.00453
0.0,0.0,0.0,0.0,0.0
0.0,5.5e-05,0.000551,0.000405,0.0
0.0,0.0,0.00018,0.000175,6.63e-05
5.56e-06,1.62e-06,0.000131,0.00011,2.35e-05
7.11e-06,3.63e-06,5.73e-05,2.72e-05,0.0
0.0,0.0,0.000118,4.12e-05,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.00353,0.0,0.0,0.0
0.0838,0.0,0.0,0.0,0.0
0.0,0.0387,0.0,0.0,0.0
0.0,0.0,0.0415,0.0,0.0
0.0,0.0,0.0,0.04,0.0
0.0,0.0,0.0,0.0,0.0423
