0,1,2,3,4,5,6,7,8,9
0.835,0.0172,0.0,0.00575,0.0305,0.00697,0.000943,0.0,0.0,0.0
0.00178,0.857,0.0,0.0104,0.06,0.0,0.000994,0.0,0.0,0.00305
0.0,0.0,0.877,0.0,0.0402,0.0,0.0,0.00411,0.0,0.0
0.00248,0.0303,0.0,0.874,0.0313,0.0,0.0,0.0,0.0,0.0
0.051,0.0,0.0485,0.00818,0.775,0.0,0.0,0.0,0.0,0.0
0.00881,0.0,0.0143,0.0,0.0,0.877,0.0,0.0789,0.0328,0.000366
0.0014,0.00232,0.0,0.00647,0.0,0.0,0.95,0.00203,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.036,0.0,0.868,0.0,0.000444
0.0,0.0,0.0,0.0,0.0139,0.0419,0.0,0.00194,0.899,0.0
0.015,0.0604,0.0,0.0,0.000797,0.0129,0.0121,0.0143,0.0194,0.982
0.0219,0.0148,0.00649,0.0192,0.0,0.0,0.00914,0.00175,0.00537,0.00164
0.0,0.0,0.0,0.0,0.0,0.0,0.00145,0.0,0.0,0.0
0.000488,0.00173,0.00223,0.000214,0.0003,0.000426,0.00164,0.00211,0.000208,0.0
0.000222,0.000536,0.00107,1.25e-05,5.29e-05,0.000152,0.000389,0.00119,8.49e-05,2.02e-07
0.000157,0.00029,0.000998,0.0,6.78e-05,0.000205,0.000118,0.00112,7.65e-05,0.0
0.000185,0.000217,0.000997,0.000219,0.0,8.4e-05,7.97e-05,0.00114,0.000316,0.0
8.14e-05,0.000129,0.000718,0.000296,0.0,0.0,5.56e-05,0.000851,0.000446,0.0
0.0,0.00694,0.0,0.0,0.0,0.00406,0.000314,0.0,0.0,0.0
0.00606,0.0,0.0,0.0,0.0,0.0,0.0,1.68e-05,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.441,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.145,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.242,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.354,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.311,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.00507,0.0,0.0,0.0,0.00063,0.0,0.0,0.0
0.000171,0.00104,0.00104,0.000275,0.000512,0.00071,0.00126,0.000905,0.000301,0.0
2.73e-05,3.42e-05,0.000255,0.000172,0.000133,0.000242,1.35e-05,0.000276,0.000184,1.31e-06
5.32e-05,1.17e-05,0.00016,0.000192,9.67e-05,0.00018,0.0,0.000245,0.000202,0.0
0.0,0.0,8.96e-05,0.000296,0.000122,0.000223,0.0,0.000141,0.000277,0.0
5.85e-06,1.27e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42e-06
0.0113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000202,0.0,0.00114,0.0,0.0,0.00288,0.0,0.0,0.0,0.0
0.00753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0543,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0896,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0876,0.0,0.0
