,0
0,1.567498806186272
1,1.0095784541256698
2,1.4054775333562368
3,1.0849180285595281
4,0.2705096089779282
5,0.5101406813711833
6,0.09870793784705256
7,0.5444034105244562
8,0.1608059201231633
9,0.15011925001361348
10,0.5807070200036506
11,0.3511781229106603
12,0.5306331284591543
13,-0.0808725646564703
14,0.23996424940255068
