,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T_amb,s1,s2,s3,s4,s5,s6,s7,s8,s9,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,u13,u14,u15,T1_2,T2_2,T3_2,T4_2,T5_2,T6_2,T7_2,T8_2,T9_2,T10_2,T11_2,T12_2,T13_2,T14_2,T15_2,T_amb_2,s1_2,s2_2,s3_2,s4_2,s5_2,s6_2,s7_2,s8_2,s9_2,u1_2,u2_2,u3_2,u4_2,u5_2,u6_2,u7_2,u8_2,u9_2,u10_2,u11_2,u12_2,u13_2,u14_2,u15_2,T1_4,T2_4,T3_4,T4_4,T5_4,T6_4,T7_4,T8_4,T9_4,T10_4,T11_4,T12_4,T13_4,T14_4,T15_4,T_amb_4,s1_4,s2_4,s3_4,s4_4,s5_4,s6_4,s7_4,s8_4,s9_4,u1_4,u2_4,u3_4,u4_4,u5_4,u6_4,u7_4,u8_4,u9_4,u10_4,u11_4,u12_4,u13_4,u14_4,u15_4,T1_8,T2_8,T3_8,T4_8,T5_8,T6_8,T7_8,T8_8,T9_8,T10_8,T11_8,T12_8,T13_8,T14_8,T15_8,T_amb_8,s1_8,s2_8,s3_8,s4_8,s5_8,s6_8,s7_8,s8_8,s9_8,u1_8,u2_8,u3_8,u4_8,u5_8,u6_8,u7_8,u8_8,u9_8,u10_8,u11_8,u12_8,u13_8,u14_8,u15_8,T1_32,T2_32,T3_32,T4_32,T5_32,T6_32,T7_32,T8_32,T9_32,T10_32,T11_32,T12_32,T13_32,T14_32,T15_32,T_amb_32,s1_32,s2_32,s3_32,s4_32,s5_32,s6_32,s7_32,s8_32,s9_32,u1_32,u2_32,u3_32,u4_32,u5_32,u6_32,u7_32,u8_32,u9_32,u10_32,u11_32,u12_32,u13_32,u14_32,u15_32
0,0.8361904808759124,0.01324168558802679,0.020256163348766933,0.0,0.0,0.0,0.0,0.016646855173099863,0.0,0.0,0.006646715869938117,0.007614333339727804,0.0,0.0,0.005334946175213326,0.02483202120095149,0.0,7.066427621094245e-05,5.727780384447184e-06,0.0,0.00018949654544145339,0.00020011801317124214,0.0,0.0,0.003139861696391162,0.5075229378964096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003342033352726715,0.00015994439309533734,0.0002168709536361915,0.00037417981911282307,0.0,0.00503223611828094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000107113094436343,0.00029492691604069576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002631822443066995,3.078700986888798e-08,0.0,2.0252709671609908e-05,0.0,8.696456893773593e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028988513669781754,2.7829939957748193e-05,1.9937605312546844e-05,1.3782123478331773e-05,2.5128275832475357e-05,0.0,0.0,0.0,0.030461139069690255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.8369477641628179,0.08267257011559787,0.0,0.0,0.0,0.0,0.0004517834802817976,0.0,0.0,0.0,0.0,0.0,0.0,0.009692369613789631,0.019126131379626862,0.0,0.0002347156383962239,0.00012930959576708327,9.345969012778772e-05,9.09661245799352e-05,0.0,0.0021835819960218847,0.0,0.006409828346437453,0.0,0.5170727160790394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000291106997287683,0.0002290796194027261,3.391291155056781e-05,2.5663304592540553e-05,2.4183817841608223e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1801270549970547e-05,6.181048110282673e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029657834384836357,0.0,0.0,0.0,2.153609486511923e-05,4.7754184431848426e-05,5.096579364113045e-05,0.0,0.0,0.0,0.0,0.09224553058332047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0027601482600972194,0.04920010115232103,0.7934518096239145,0.00023040046784052675,0.0,0.0,0.0,0.023477457965125553,0.007480904350661483,0.006387731709404613,0.0,0.0069047454135637695,0.018589243513682453,0.0,0.005067462891553567,0.025621767058554363,0.0,0.0004605940575297915,0.00041757486366397664,0.0003215184066885269,0.0003275994775664361,0.00023632937542048018,0.0,0.007905890476243132,0.0,0.0,0.0,0.48299687415890874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040717946585042694,1.742877747660397e-05,5.884177497980579e-05,8.801907045449249e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001462027943533573,0.00016138604434464464,0.0001387384430878395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001337239173931543,0.0,0.0,1.3320795068545522e-05,0.0,5.25802966856478e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.925417938117334e-05,4.1682636111231816e-05,3.571015215654542e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06500230267848248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.01035783388115242,0.11278961547982601,0.8045996925687966,0.0,0.0,0.0,0.0050272035922779455,0.004294494330221455,0.0,0.0,0.0,0.0,0.0,0.004912041964779298,0.014987847316001847,0.002279587023404797,0.001420496649445562,0.001070519822572219,0.0011089730212491095,0.0010398521184214894,0.0008698460223983,0.0,0.0,0.0,0.0,0.0,0.0,0.3556956158843335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004836777062249479,0.0017695366179521909,0.00023249156475172838,0.0001680250396168663,0.00016544415812059504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.65608303629818e-05,6.662414806249902e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068031312764699,0.00011193048463862847,0.0,5.5998010025357004e-05,4.552966899453608e-06,0.0002632809601342111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009830356673177615,0.00020946354968563648,0.0001729736329938867,0.00010817087901016486,0.00014831316348115848,0.0,0.0,0.0,0.0,0.0,0.0,0.01283559187899881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.004359113711327506,0.0,0.0,0.66623641545045,0.0,0.15499258709310498,0.0,0.1251222976565862,0.0003319734808701929,0.0018740523836123211,0.018361031433379443,0.0069188235718417035,0.0,0.0,0.0,0.0,0.00021644978017443454,0.00023083606528453605,0.00020998426769727375,0.0002457203850989597,4.083955737988473e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19015001729384592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000630109565339619,0.00013639697195579355,0.00012172437307941329,3.135997413814146e-05,0.0,0.0,0.0,0.0008930310889001795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013065523453621817,2.8072996313199077e-06,0.0,0.0,0.0,0.0,0.0,0.005588800345948436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0224861854551246e-05,5.725308826793695e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025557937711694425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004743855500344698,0.0,0.0,0.0,0.0,0.0,0.0,0.004029912152207943,0.0,0.0,0.0,4.2016408233202375e-05,4.71535321593149e-05,1.5891025847435555e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0005927600418142838,0.0,0.0,0.8707751173568983,0.008494368684109015,0.0034976619532804615,0.0,0.0008680526146680942,0.0,0.07189812924878686,0.0,0.006731132419012251,0.0043056019032722374,0.009199340668672331,0.0,0.00034858142658252244,0.0003963907310957122,0.00045414866465539884,0.0005839779024512985,0.0006017249705692395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.274551775334712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036699939844485395,6.575315589673323e-05,9.992093867825961e-05,0.00017617566811099205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08103954965295264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.490280018942826e-05,0.00015168996992179343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.42786653985065e-05,0.0,0.0,0.0,4.992578195716207e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.870780849452761e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015221649794427883,0.0,0.0,6.274217207561846e-05,7.2791476286525e-05,7.68469475281802e-05,5.66266802583362e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03413029663388451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.011812191221336728,0.0,0.04761633506372249,0.0,0.8824474777812454,0.012831609027740644,0.0,0.0,0.0028383691124502846,0.0,0.0,0.0,0.01867764416407681,0.006895125705223047,0.0,0.00017048941623224928,0.0002442235360052618,0.000290748991141194,0.00017931868126760237,0.00013417932320987876,0.0,0.0025364688661008647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44580975493911545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003417305267875016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022099837289229942,0.0,8.499483843758676e-06,5.2077424302694924e-05,0.0,0.0048459964357692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01343945823741992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020820939706417893,5.8337813622179376e-05,4.6612998610437804e-05,0.0,0.0,0.0,0.0027601220438794255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.634145632195828e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002556621367959649,0.0005503363586548333,0.0,0.0,0.0,0.0,0.0,0.0,0.0008013168305281297,0.006233883107561663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03310536846417744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9498397089410252,0.0,0.0,0.0017814192072637756,0.0,0.003698175629871762,0.0,0.0031959327267082126,0.013408069253985857,0.0,0.0001305199969255055,0.00025822485385639866,0.0,2.797511873006257e-05,0.0,0.0028280189362586113,0.0014112588314159665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3430189950023717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011134226605332209,4.262484535316998e-05,1.5606196424954636e-05,0.0,0.0,0.0009296065929805175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1470418554201712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2329458397786445e-05,1.73225678677546e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004394154833117515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.10730807642417514,0.0,0.0,0.008769593973702396,0.8527031003582971,0.0,0.0027913107435032854,0.009210877908862297,0.0,0.0,0.001826564973942207,0.01012913047129509,0.0,0.0010552051218649403,0.0011993105748219909,0.0012299456109050885,0.0010652093947881424,0.0008320374686863652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28583302920067827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011914961255817399,8.141155457696589e-05,2.991607778362725e-05,5.727428035535471e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11053052887395348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003357396728275802,7.987087911416683e-05,5.796979229993328e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8724526807815447e-05,0.0,9.830880088810625e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001750349241385267,0.0,0.0,0.0007209845108695,0.0,0.0,0.0,0.0,0.0,0.0,0.001160813298679472,0.0,0.0004936259356293772,0.00014201651898733175,0.00010645955169380233,6.061633558618126e-05,4.071333958659734e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.00026001226840078603,0.0,0.0,0.0,0.9876913747788152,0.0,0.0,0.0,0.0006584196172574061,0.0009437484519308377,0.0,0.0,7.6162786968108156e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1166143720278162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016230703225116973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.845097354875644e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3078771950316324e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023938245027085017,0.0,1.4130592441303501e-05,1.8128655686703146e-06,0.0,1.5911829312736375e-06,3.3973362254392053e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
