,zone_0,zone_1,zone_2,zone_3,zone_4,zone_5,zone_6,zone_7,zone_8,zone_9
1,0.08679044207218739,0.08920402496551523,0.07515387715758369,0.07426287783505861,0.0700842823786059,0.04654605528497728,0.06449617264455978,0.05035170659340844,0.05041017501200382,0.014477999414489566
2,0.12038028887958886,0.13785383622946845,0.11499004893608335,0.11069455746620069,0.08608935309780422,0.08233170742500898,0.11842377662380438,0.09217156662757998,0.09305129618353242,0.026486957063027606
3,0.14993944488330668,0.1784756589163019,0.15095506145946022,0.14430074455735964,0.10784533721516176,0.11220786093663318,0.16540584220032792,0.1278092693935288,0.13022042412670493,0.03786511670055039
4,0.17171901585719918,0.21051716859497802,0.18040432578522786,0.17067679814816344,0.12244523971613498,0.13785109784352415,0.20641296394347114,0.15777359446121086,0.162455127920713,0.048705569730235945
5,0.190252883164585,0.23729959616545565,0.20724755564059688,0.19509850449863458,0.13512430654198143,0.159691590525756,0.24257795001701088,0.18347007864586698,0.1906975018154282,0.05921477174908722
6,0.20471548211794438,0.2599377613862375,0.23037640956698482,0.21563164701471552,0.1465293102251126,0.1786137847124622,0.27529028322107085,0.20618599312344446,0.2158626336597263,0.06932052252863254
7,0.21699233962474257,0.2790214202742119,0.2513231454074331,0.23421251258179296,0.1568592172784355,0.1955675725133227,0.30522058557775916,0.22673668644756284,0.2385008415501452,0.07900515119121085
8,0.22783186495972593,0.2956711310860974,0.2700590215611191,0.2504316024814235,0.16621052669926695,0.21089741535599763,0.33268202948371967,0.24556277006094712,0.25896987738696425,0.08831046061784587
9,0.2373831496131886,0.30961100044304085,0.2867357365871995,0.26503882393959766,0.17567118600781925,0.22498685497104243,0.35778949118289993,0.2628643311419543,0.27750446711334087,0.09733842401438056
10,0.24607697167078507,0.3220036430603581,0.3019276162072125,0.2781184278380268,0.18411499805728226,0.23770945121352952,0.3807501332570104,0.2786806240251187,0.2943604656217146,0.1060519251697008
11,0.2536216948580196,0.3323491785845258,0.31548600940077043,0.28967421705708174,0.19253155674138916,0.24920566279465964,0.4017867572469843,0.29310427716586085,0.30969174095947866,0.11447369654787815
12,0.26087959835120433,0.34167012823501786,0.32770716332079997,0.29996852319603806,0.1999951194357569,0.2596440469337416,0.42105580929499,0.3062307663495982,0.3237067736620323,0.12263397836263996
13,0.2672388885259923,0.34967153910321436,0.3387533325546705,0.30888041498339625,0.20678178553131285,0.2690338708925933,0.43874214669550304,0.3182051285668135,0.33653128719896064,0.13055581507074795
14,0.27276905124127443,0.35667653956029316,0.3485634454290882,0.316854582390217,0.21281051333721357,0.27754279803599086,0.4548350406449,0.32920828456041096,0.34827591269613034,0.1382498627539976
15,0.27768137039737745,0.36282277909191607,0.35752888602890265,0.324013139473905,0.21813324008311175,0.2853950238298969,0.46952862065791023,0.3393828317046826,0.3590310297107798,0.1457439986439663
16,0.2819906804601142,0.3681619760796681,0.36547531965517155,0.3303751790376186,0.2232651222894954,0.29270049210680193,0.483057324240418,0.34884469133338286,0.36891905722102647,0.1530314321793237
17,0.2860428761178593,0.37289960111427717,0.3726914303934213,0.33644829664803055,0.22783725047240563,0.29949805276137637,0.49558088481870116,0.35764697357463515,0.37799252655749066,0.16014155288938683
18,0.2897180280266607,0.3769899751715644,0.379127760655192,0.3418114486841447,0.23233313642184017,0.3057170889169765,0.5072128835711721,0.3658222177169714,0.38630983572750105,0.16707710908000953
19,0.29316095896520655,0.380720476692302,0.38500821128089663,0.3465650364171051,0.23645723860761214,0.31143406011903146,0.5180041391129808,0.3734184726094595,0.3939713563219098,0.1738485894220044
