,0
0,0.8738921270347717
1,1.431612595722136
2,0.8902182513130406
3,1.166823563566954
4,0.7645265643998087
5,0.35780140830162566
6,0.5354990225893665
7,0.920742977939522
8,0.8139149046570182
9,0.2644582713125807
