time,T_amb,irrad
2020-05-08 00:00:00,9.661128351982335,0.0
2020-05-08 00:15:00,9.466301669068242,0.0
2020-05-08 00:30:00,9.27147498615415,0.0
2020-05-08 00:45:00,9.076648303240058,0.0
2020-05-08 01:00:00,8.881821620325965,0.0
2020-05-08 01:15:00,8.731882502627162,0.0
2020-05-08 01:30:00,8.581943384928358,0.0
2020-05-08 01:45:00,8.432004267229557,0.0
2020-05-08 02:00:00,8.282065149530753,0.0
2020-05-08 02:15:00,8.214165342841174,0.0
2020-05-08 02:30:00,8.146265536151596,0.0
2020-05-08 02:45:00,8.078365729462018,0.0
2020-05-08 03:00:00,8.010465922772438,0.0
2020-05-08 03:15:00,7.930888456272138,0.0
2020-05-08 03:30:00,7.851310989771838,0.0
2020-05-08 03:45:00,7.771733523271538,0.0
2020-05-08 04:00:00,7.692156056771238,0.0
2020-05-08 04:15:00,7.625687098086436,0.0
2020-05-08 04:30:00,7.559218139401633,0.0
2020-05-08 04:45:00,7.492749180716831,0.0
2020-05-08 05:00:00,7.4262802220320285,0.0
2020-05-08 05:15:00,7.4926865743284985,3.40767543839662
2020-05-08 05:30:00,7.559092926624968,6.81535087679324
2020-05-08 05:45:00,7.625499278921437,10.22302631518986
2020-05-08 06:00:00,7.691905631217907,13.63070175358648
2020-05-08 06:15:00,7.992474382495782,41.13890369932893
2020-05-08 06:30:00,8.293043133773658,68.64710564507138
2020-05-08 06:45:00,8.593611885051534,96.15530759081382
2020-05-08 07:00:00,8.89418063632941,123.66350953655626
2020-05-08 07:15:00,9.23458402562646,154.01320331741704
2020-05-08 07:30:00,9.574987414923514,184.3628970982778
2020-05-08 07:45:00,9.915390804220568,214.71259087913862
2020-05-08 08:00:00,10.25579419351762,245.0622846599994
2020-05-08 08:15:00,10.521042946630464,265.52445355552334
2020-05-08 08:30:00,10.786291699743309,285.9866224510473
2020-05-08 08:45:00,11.051540452856154,306.4487913465713
2020-05-08 09:00:00,11.316789205968998,326.91096024209526
2020-05-08 09:15:00,11.611848519123072,354.0601912232877
2020-05-08 09:30:00,11.906907832277147,381.2094222044801
2020-05-08 09:45:00,12.201967145431222,408.3586531856725
2020-05-08 10:00:00,12.497026458585296,435.5078841668649
2020-05-08 10:15:00,12.813785937342873,467.4709806516411
2020-05-08 10:30:00,13.13054541610045,499.4340771364174
2020-05-08 10:45:00,13.447304894858027,531.3971736211936
2020-05-08 11:00:00,13.764064373615604,563.3602701059698
2020-05-08 11:15:00,14.021736181555632,574.7649202651478
2020-05-08 11:30:00,14.27940798949566,586.1695704243259
2020-05-08 11:45:00,14.537079797435686,597.574220583504
2020-05-08 12:00:00,14.794751605375714,608.978870742682
2020-05-08 12:15:00,15.032025966422964,617.3730383002536
2020-05-08 12:30:00,15.269300327470214,625.7672058578253
2020-05-08 12:45:00,15.506574688517464,634.1613734153968
2020-05-08 13:00:00,15.743849049564714,642.5555409729684
2020-05-08 13:15:00,15.86656834053502,627.5082856437164
2020-05-08 13:30:00,15.989287631505327,612.4610303144643
2020-05-08 13:45:00,16.112006922475633,597.4137749852124
2020-05-08 14:00:00,16.23472621344594,582.3665196559604
2020-05-08 14:15:00,16.29327429815983,567.2398619879651
2020-05-08 14:30:00,16.351822382873717,552.11320431997
2020-05-08 14:45:00,16.410370467587605,536.9865466519748
2020-05-08 15:00:00,16.468918552301496,521.8598889839795
2020-05-08 15:15:00,16.478696404815032,507.0901961874434
2020-05-08 15:30:00,16.48847425732857,492.3205033909072
2020-05-08 15:45:00,16.49825210984211,477.55081059437106
2020-05-08 16:00:00,16.508029962355646,462.7811177978349
2020-05-08 16:15:00,16.413561183218953,429.16574165974754
2020-05-08 16:30:00,16.319092404082262,395.5503655216602
2020-05-08 16:45:00,16.22462362494557,361.93498938357277
2020-05-08 17:00:00,16.130154845808875,328.3196132454854
2020-05-08 17:15:00,15.913324147822472,299.07800947382077
2020-05-08 17:30:00,15.696493449836069,269.8364057021561
2020-05-08 17:45:00,15.479662751849665,240.59480193049149
2020-05-08 18:00:00,15.262832053863262,211.35319815882684
2020-05-08 18:15:00,15.095883685031948,181.77775165064253
2020-05-08 18:30:00,14.928935316200633,152.20230514245821
2020-05-08 18:45:00,14.76198694736932,122.62685863427387
2020-05-08 19:00:00,14.595038578538006,93.05141212608956
2020-05-08 19:15:00,14.324243421962036,71.49357105380763
2020-05-08 19:30:00,14.053448265386066,49.93572998152569
2020-05-08 19:45:00,13.782653108810099,28.377888909243755
2020-05-08 20:00:00,13.511857952234129,6.820047836961815
2020-05-08 20:15:00,13.29564881423819,5.115035877721361
2020-05-08 20:30:00,13.079439676242252,3.4100239184809076
2020-05-08 20:45:00,12.863230538246313,1.7050119592404538
2020-05-08 21:00:00,12.647021400250374,0.0
2020-05-08 21:15:00,12.39778727468762,0.0
2020-05-08 21:30:00,12.148553149124863,0.0
2020-05-08 21:45:00,11.899319023562107,0.0
2020-05-08 22:00:00,11.650084897999353,0.0
2020-05-08 22:15:00,11.41150953473344,0.0
2020-05-08 22:30:00,11.172934171467528,0.0
2020-05-08 22:45:00,10.934358808201615,0.0
2020-05-08 23:00:00,10.695783444935703,0.0
2020-05-08 23:15:00,10.302297653692117,0.0
2020-05-08 23:30:00,9.90881186244853,0.0
2020-05-08 23:45:00,9.515326071204946,0.0
