time,T_amb,irrad
2020-05-07 00:00:00,9.431173166095357,0.0
2020-05-07 00:15:00,9.535100530228936,0.0
2020-05-07 00:30:00,9.639027894362515,0.0
2020-05-07 00:45:00,9.742955258496094,0.0
2020-05-07 01:00:00,9.846882622629673,0.0
2020-05-07 01:15:00,9.593588249108251,0.0
2020-05-07 01:30:00,9.340293875586827,0.0
2020-05-07 01:45:00,9.086999502065403,0.0
2020-05-07 02:00:00,8.833705128543981,0.0
2020-05-07 02:15:00,8.698614411180957,0.0
2020-05-07 02:30:00,8.563523693817933,0.0
2020-05-07 02:45:00,8.428432976454909,0.0
2020-05-07 03:00:00,8.293342259091885,0.0
2020-05-07 03:15:00,8.156806057971268,0.0
2020-05-07 03:30:00,8.020269856850652,0.0
2020-05-07 03:45:00,7.883733655730036,0.0
2020-05-07 04:00:00,7.747197454609419,0.0
2020-05-07 04:15:00,7.65313018270463,0.0
2020-05-07 04:30:00,7.55906291079984,0.0
2020-05-07 04:45:00,7.464995638895051,0.0
2020-05-07 05:00:00,7.370928366990261,0.0
2020-05-07 05:15:00,7.415331456129055,2.997910512738953
2020-05-07 05:30:00,7.459734545267848,5.995821025477906
2020-05-07 05:45:00,7.504137634406642,8.99373153821686
2020-05-07 06:00:00,7.548540723545435,11.991642050955813
2020-05-07 06:15:00,7.822792864679365,37.87341076383287
2020-05-07 06:30:00,8.097045005813296,63.755179476709934
2020-05-07 06:45:00,8.371297146947226,89.636948189587
2020-05-07 07:00:00,8.645549288081156,115.51871690246406
2020-05-07 07:15:00,8.953384588089017,147.60586905079813
2020-05-07 07:30:00,9.261219888096878,179.6930211991322
2020-05-07 07:45:00,9.569055188104741,211.7801733474663
2020-05-07 08:00:00,9.876890488112602,243.86732549580037
2020-05-07 08:15:00,10.238924244067544,281.1410449851546
2020-05-07 08:30:00,10.600958000022487,318.4147644745089
2020-05-07 08:45:00,10.96299175597743,355.6884839638631
2020-05-07 09:00:00,11.325025511932372,392.9622034532174
2020-05-07 09:15:00,11.687019978448161,423.99381819827886
2020-05-07 09:30:00,12.049014444963952,455.02543294334026
2020-05-07 09:45:00,12.41100891147974,486.05704768840167
2020-05-07 10:00:00,12.77300337799553,517.0886624334631
2020-05-07 10:15:00,13.054403189394074,532.0366522694
2020-05-07 10:30:00,13.33580300079262,546.9846421053367
2020-05-07 10:45:00,13.617202812191167,561.9326319412735
2020-05-07 11:00:00,13.898602623589712,576.8806217772103
2020-05-07 11:15:00,14.155613658051092,585.5942716407872
2020-05-07 11:30:00,14.41262469251247,594.307921504364
2020-05-07 11:45:00,14.669635726973848,603.0215713679409
2020-05-07 12:00:00,14.926646761435228,611.7352212315177
2020-05-07 12:15:00,15.082842477374939,610.048915313752
2020-05-07 12:30:00,15.23903819331465,608.3626093959863
2020-05-07 12:45:00,15.395233909254362,606.6763034782205
2020-05-07 13:00:00,15.551429625194073,604.9899975604548
2020-05-07 13:15:00,15.671628817257984,603.6469387807804
2020-05-07 13:30:00,15.791828009321893,602.3038800011059
2020-05-07 13:45:00,15.912027201385804,600.9608212214314
2020-05-07 14:00:00,16.032226393449715,599.617762441757
2020-05-07 14:15:00,16.13131929577039,600.7351324448284
2020-05-07 14:30:00,16.230412198091067,601.8525024479
2020-05-07 14:45:00,16.329505100411744,602.9698724509714
2020-05-07 15:00:00,16.428598002732418,604.0872424540428
2020-05-07 15:15:00,16.470154024019358,588.5758684917989
2020-05-07 15:30:00,16.511710045306298,573.0644945295551
2020-05-07 15:45:00,16.55326606659324,557.5531205673112
2020-05-07 16:00:00,16.59482208788018,542.0417466050674
2020-05-07 16:15:00,16.5389194363709,513.2742822101247
2020-05-07 16:30:00,16.48301678486162,484.5068178151821
2020-05-07 16:45:00,16.42711413335234,455.73935342023947
2020-05-07 17:00:00,16.371211481843062,426.97188902529683
2020-05-07 17:15:00,16.236327442271996,391.02860890929236
2020-05-07 17:30:00,16.10144340270093,355.0853287932879
2020-05-07 17:45:00,15.966559363129862,319.1420486772834
2020-05-07 18:00:00,15.831675323558796,283.19876856127894
2020-05-07 18:15:00,15.583608283456362,244.3096362495166
2020-05-07 18:30:00,15.335541243353928,205.42050393775423
2020-05-07 18:45:00,15.087474203251494,166.53137162599188
2020-05-07 19:00:00,14.83940716314906,127.64223931422954
2020-05-07 19:15:00,14.552171575074334,98.0379013591275
2020-05-07 19:30:00,14.264935986999607,68.43356340402546
2020-05-07 19:45:00,13.977700398924881,38.829225448923424
2020-05-07 20:00:00,13.690464810850155,9.224887493821388
2020-05-07 20:15:00,13.409676214919374,6.918665620366041
2020-05-07 20:30:00,13.128887618988593,4.612443746910694
2020-05-07 20:45:00,12.84809902305781,2.306221873455347
2020-05-07 21:00:00,12.567310427127028,0.0
2020-05-07 21:15:00,12.301793377196553,0.0
2020-05-07 21:30:00,12.036276327266076,0.0
2020-05-07 21:45:00,11.7707592773356,0.0
2020-05-07 22:00:00,11.505242227405125,0.0
2020-05-07 22:15:00,11.250487278667475,0.0
2020-05-07 22:30:00,10.995732329929826,0.0
2020-05-07 22:45:00,10.740977381192176,0.0
2020-05-07 23:00:00,10.486222432454525,0.0
2020-05-07 23:15:00,10.279948912336478,0.0
2020-05-07 23:30:00,10.07367539221843,0.0
2020-05-07 23:45:00,9.867401872100382,0.0
