,zone_0,zone_1,zone_2,zone_3,zone_4
57,0.3989931238972601,0.4149623406263602,0.34717179797195574,0.42209829159173423,0.38230786447487164
58,0.3996487779841787,0.4158901741023613,0.3474739700770241,0.4226317046697604,0.38303948563565543
59,0.4002793093618167,0.41668608508463706,0.3477306391897255,0.42312912624275895,0.38367169091375386
60,0.4008812011727735,0.41724020582516935,0.3479415656292098,0.4235882049359608,0.3842107655793268
61,0.40138302621305966,0.41775239742092224,0.34811065138811825,0.4240218005802832,0.3846789327314305
62,0.4018076643901921,0.41829727355361856,0.34824513121323464,0.4244288257763678,0.38510370802655963
63,0.40222920523106914,0.4188643191040253,0.34836462987142736,0.42481709694225683,0.38551129166105863
64,0.40262054857504387,0.41944121220462793,0.34842833162613424,0.42517128413374433,0.38587493386652455
65,0.4030003890183579,0.4200007758890813,0.3484344860409719,0.4254946228573273,0.3862104179312982
66,0.403358714698301,0.4205285803453944,0.34841779103651516,0.4257887807613822,0.3864965580661274
67,0.4036732782535104,0.4209865115702556,0.34839146734891446,0.4260710421144411,0.38675169485576305
68,0.40397435882581756,0.42139956123450195,0.34833901870175826,0.42633309746772957,0.3869724758429419
69,0.404250195002945,0.42177193467307367,0.3482604215238297,0.42659202871294843,0.38717681453919345
70,0.40451052338862326,0.42212036039999645,0.3481501412987281,0.4268329654964425,0.3873532740164397
71,0.4047458697330431,0.4224173701050687,0.34807050417952845,0.4270697950900068,0.38753615776955314
72,0.4049735614781836,0.42270449754969375,0.34796368841921427,0.42729600287032293,0.38768590886205845
73,0.4051805159407152,0.42294025694026466,0.3478647001751627,0.42751722619834615,0.38783710267963656
74,0.40536653520783483,0.4231577876482063,0.3477513214298369,0.42772774390920776,0.3879663116458624
75,0.405525568968498,0.42334240637164694,0.3476531138760553,0.42793706319212454,0.388101801016646
76,0.4056612167846471,0.4235171307735943,0.34754250538916986,0.42814060088828143,0.3882146834461884
77,0.40578876948743114,0.4236518437136239,0.3474578002727768,0.42835329793209714,0.3883257829873783
78,0.4059120609570243,0.42376117762844484,0.3473641663953406,0.4285685534151356,0.3884223281029133
79,0.40603336268823176,0.42384745872300494,0.3472938085516567,0.42879481721180435,0.38851789557672717
80,0.40616142639606295,0.4239376317306515,0.3472179011182352,0.4290090019286158,0.38859793848749064
81,0.4062796159866943,0.4240194705816629,0.3471626526953771,0.42923218308345806,0.38868374957994845
82,0.40639638382840704,0.4241018041523941,0.3471410280216672,0.42945803092638674,0.38875114424478463
83,0.4065033842569969,0.42417372642520657,0.3471275966604432,0.42969410125957724,0.38882359682097206
84,0.4066056528279718,0.4242464060294729,0.3471230227437995,0.42992684096260214,0.38887962628409445
85,0.4067010023211847,0.4243015402625955,0.3469763328343952,0.43016085707636864,0.38897338141352683
86,0.40679557206241845,0.4243613441839084,0.3467815903057279,0.4303726010920923,0.38912656713735183
87,0.40688505844133377,0.42442683923601116,0.3465809858546357,0.43056583454446035,0.3893066532996767
88,0.40696526657511667,0.4244872175763831,0.34635098261571784,0.43075143196708277,0.3895279606272672
89,0.40704090941291027,0.42455021837608226,0.34612254816076493,0.430861184758853,0.3897415944346176
90,0.4071076415026531,0.424617419255953,0.345902750453507,0.4309805682784374,0.3900036705108957
91,0.40716450087163936,0.42468967367642374,0.3456706467185217,0.43112061975652,0.3902195757230226
92,0.4072110208050685,0.42474871576024775,0.3454564785508015,0.4312567277569887,0.39043736553956315
93,0.4072463572930741,0.42471056145269037,0.34525292647711575,0.4313936479996095,0.390583455446025
94,0.407271478720354,0.4246497605182276,0.34507611539018646,0.43153839874053157,0.3906538951310787
95,0.4072944508517793,0.4245948882206632,0.344915226180724,0.4316817054556022,0.3906706913380855
96,0.0,0.0,0.0,0.0,0.0
