,0
0,0.729585734224159
1,0.2280709388555593
2,0.4388496323268889
3,0.6910586383310005
4,1.7174814420348739
5,0.8312815900570918
6,0.7661857803986045
7,0.6240506768993619
8,0.9041611885977012
9,0.21960457403915257
