time,T_amb,irrad
2020-04-05 00:00:00,8.399999999999997,0.0
2020-04-05 00:15:00,8.375000000000002,0.0
2020-04-05 00:30:00,8.350000000000009,0.0
2020-04-05 00:45:00,8.325000000000014,0.0
2020-04-05 01:00:00,8.300000000000018,0.0
2020-04-05 01:15:00,8.150000000000011,0.0
2020-04-05 01:30:00,8.000000000000002,0.0
2020-04-05 01:45:00,7.849999999999994,0.0
2020-04-05 02:00:00,7.699999999999986,0.0
2020-04-05 02:15:00,7.549999999999988,0.0
2020-04-05 02:30:00,7.399999999999991,0.0
2020-04-05 02:45:00,7.249999999999993,0.0
2020-04-05 03:00:00,7.099999999999995,0.0
2020-04-05 03:15:00,7.0249999999999995,0.0
2020-04-05 03:30:00,6.950000000000003,0.0
2020-04-05 03:45:00,6.875000000000007,0.0
2020-04-05 04:00:00,6.800000000000011,0.0
2020-04-05 04:15:00,6.700000000000009,0.0
2020-04-05 04:30:00,6.600000000000007,0.0
2020-04-05 04:45:00,6.500000000000004,0.0
2020-04-05 05:00:00,6.400000000000002,0.0
2020-04-05 05:15:00,6.35,0.0
2020-04-05 05:30:00,6.299999999999997,0.0
2020-04-05 05:45:00,6.249999999999996,0.0
2020-04-05 06:00:00,6.199999999999993,0.0
2020-04-05 06:15:00,6.249999999999996,4.5
2020-04-05 06:30:00,6.299999999999997,9.0
2020-04-05 06:45:00,6.35,13.5
2020-04-05 07:00:00,6.400000000000002,18.0
2020-04-05 07:15:00,6.724999999999998,60.5
2020-04-05 07:30:00,7.049999999999994,103.0
2020-04-05 07:45:00,7.37499999999999,145.5
2020-04-05 08:00:00,7.699999999999986,188.0
2020-04-05 08:15:00,7.824999999999985,199.25
2020-04-05 08:30:00,7.949999999999983,210.5
2020-04-05 08:45:00,8.074999999999983,221.75
2020-04-05 09:00:00,8.199999999999982,233.0
2020-04-05 09:15:00,8.474999999999989,281.75
2020-04-05 09:30:00,8.749999999999996,330.5
2020-04-05 09:45:00,9.025000000000004,379.25
2020-04-05 10:00:00,9.300000000000011,428.0
2020-04-05 10:15:00,9.400000000000006,418.5
2020-04-05 10:30:00,9.5,409.0
2020-04-05 10:45:00,9.599999999999996,399.5
2020-04-05 11:00:00,9.69999999999999,390.0
2020-04-05 11:15:00,9.799999999999997,397.0
2020-04-05 11:30:00,9.900000000000002,404.0
2020-04-05 11:45:00,10.000000000000009,411.0
2020-04-05 12:00:00,10.100000000000016,418.0
2020-04-05 12:15:00,10.225000000000016,448.0
2020-04-05 12:30:00,10.350000000000016,478.0
2020-04-05 12:45:00,10.475000000000017,508.0
2020-04-05 13:00:00,10.600000000000017,538.0
2020-04-05 13:15:00,10.75000000000001,566.75
2020-04-05 13:30:00,10.900000000000004,595.5
2020-04-05 13:45:00,11.049999999999997,624.25
2020-04-05 14:00:00,11.19999999999999,653.0
2020-04-05 14:15:00,11.24999999999999,613.5
2020-04-05 14:30:00,11.299999999999988,574.0
2020-04-05 14:45:00,11.349999999999987,534.5
2020-04-05 15:00:00,11.399999999999986,495.0
2020-04-05 15:15:00,11.324999999999992,443.0
2020-04-05 15:30:00,11.25,391.0
2020-04-05 15:45:00,11.175000000000008,339.0
2020-04-05 16:00:00,11.100000000000014,287.0
2020-04-05 16:15:00,11.050000000000008,298.25
2020-04-05 16:30:00,11.0,309.5
2020-04-05 16:45:00,10.949999999999992,320.75
2020-04-05 17:00:00,10.899999999999986,332.0
2020-04-05 17:15:00,10.79999999999999,291.75
2020-04-05 17:30:00,10.699999999999992,251.5
2020-04-05 17:45:00,10.599999999999996,211.25
2020-04-05 18:00:00,10.5,171.0
2020-04-05 18:15:00,10.299999999999997,132.0
2020-04-05 18:30:00,10.099999999999994,93.0
2020-04-05 18:45:00,9.899999999999993,54.0
2020-04-05 19:00:00,9.69999999999999,15.0
2020-04-05 19:15:00,9.649999999999993,11.25
2020-04-05 19:30:00,9.599999999999994,7.5
2020-04-05 19:45:00,9.549999999999997,3.75
2020-04-05 20:00:00,9.5,0.0
2020-04-05 20:15:00,9.424999999999997,0.0
2020-04-05 20:30:00,9.349999999999994,0.0
2020-04-05 20:45:00,9.274999999999993,0.0
2020-04-05 21:00:00,9.19999999999999,0.0
2020-04-05 21:15:00,9.124999999999991,0.0
2020-04-05 21:30:00,9.04999999999999,0.0
2020-04-05 21:45:00,8.97499999999999,0.0
2020-04-05 22:00:00,8.899999999999991,0.0
2020-04-05 22:15:00,8.824999999999996,0.0
2020-04-05 22:30:00,8.75,0.0
2020-04-05 22:45:00,8.675000000000004,0.0
2020-04-05 23:00:00,8.600000000000009,0.0
2020-04-05 23:15:00,8.825000000000006,0.0
2020-04-05 23:30:00,9.050000000000004,0.0
2020-04-05 23:45:00,9.275000000000002,0.0
