,zone_0,zone_1,zone_2,zone_3,zone_4,zone_5,zone_6,zone_7,zone_8,zone_9,zone_10,zone_11,zone_12,zone_13,zone_14
1,0.050835570360797507,0.05209568255881878,0.05265686151511667,0.06268678778715361,0.04507727954425413,0.04197393864281782,0.03533652884717963,0.059145269091794815,0.038287799654110895,0.009464440164329077,0.031226910654758747,0.04196971775898135,0.06649119598703358,0.04414533624937311,0.01203542996029734
2,0.07942674151091204,0.07981828955094047,0.0819131535534454,0.09171286420824352,0.07417983741715833,0.07688361463946433,0.05585445174722751,0.09619132739843347,0.06242283028659584,0.016804445023473644,0.057860317828526395,0.07403657998723637,0.11247584370861917,0.07573465586744399,0.021812098829510698
3,0.10291757716314967,0.10099951213153913,0.10676977974515789,0.11399691457477058,0.10121898576516991,0.10862662452618721,0.07463985391451289,0.12027561735705097,0.08468696393364557,0.02385361511798015,0.0810408788216327,0.10123544379501084,0.1481697489435996,0.10331077615104726,0.03115968515182513
4,0.12405146982354495,0.12167235101146973,0.12897054392649535,0.13401484606549913,0.12228091472092645,0.13623856770457338,0.0912523999786655,0.14207977364742522,0.10173339036986877,0.030490841227899804,0.10116124021130309,0.1260139074088925,0.18041980171306254,0.12562394861720227,0.039945836782771756
5,0.14342055304668636,0.14061367226463786,0.14825744898720167,0.15272436864482816,0.13963594024811324,0.1606062614401761,0.1066897859699123,0.16241741277367625,0.11602641569051045,0.036764555883174316,0.11898059244739324,0.14797712097907917,0.20901516780144094,0.144864712042751,0.04822718807619475
6,0.16071551220263153,0.15767109969924326,0.1644357144324491,0.16884553512219216,0.15374236606198885,0.18217820451808933,0.11977052264407696,0.18026703727332907,0.128420691093528,0.04274989943438607,0.13507571201695828,0.1674124471069457,0.2342092475495124,0.16175705317531586,0.056061677138712934
7,0.17654640061005833,0.17392533066002566,0.17863362038142774,0.18364113304945115,0.1655779775196586,0.2016668985180267,0.13208224166698726,0.19492513673644035,0.13957044358154927,0.04842448490210812,0.14982520774870522,0.18505366198327045,0.25618078484437984,0.17718546837893642,0.06346669851816719
8,0.1908040866659503,0.18866234977112936,0.19099790441653114,0.19792510455591864,0.17566079863029807,0.2194822713542396,0.14313576254003874,0.20702072192305762,0.1497724807726717,0.05384585137132419,0.1634103286902573,0.20123656489939232,0.27544185630158274,0.191603542946426,0.07045607666160081
9,0.20393304376224466,0.20231166469301542,0.2020940965813144,0.21149625032044625,0.18431568264399129,0.23595654914578681,0.15306548550998936,0.21726005343128865,0.1594242370368698,0.0590558351022584,0.17605156189727686,0.21618880199434776,0.2921507575766928,0.2052560037449903,0.07711951322247289
10,0.21577577462789138,0.2148098474058471,0.2118827872282186,0.2238547895654416,0.19205728183640058,0.25129978530506125,0.16172068613791984,0.2249040996514169,0.16826214796986527,0.06408017184524621,0.1878349620643961,0.22997425405456218,0.30623625225503526,0.2182096594533328,0.08344715247160897
11,0.22667254533314773,0.22635995319343025,0.22077447666813452,0.23491573492522266,0.1988413950210751,0.2655579369043876,0.1695083274566391,0.23056394818050652,0.176442036693669,0.06896409236413992,0.19885064094883403,0.2427672258370972,0.3185185310397552,0.2303182735292447,0.0894670211587204
12,0.23669537919840722,0.2371100717374222,0.229048959534105,0.244995879870552,0.20503848839323385,0.2788814181761436,0.17658633976595595,0.23560384499773931,0.18339334011194106,0.07369802909375923,0.20914321640111486,0.2547243123922848,0.3295636129045162,0.24151008922327372,0.0951682469193243
13,0.24596630261172134,0.24700406430997235,0.23657806914652668,0.2543819860483702,0.21049246747509898,0.29132943883821383,0.18317413666633145,0.23976733600143177,0.18955970579459944,0.07827780330565434,0.2187483283878924,0.26595608749462074,0.339340242197064,0.25200636021616124,0.10058279486574599
14,0.25445683084787346,0.25602080778164893,0.2436450277536433,0.26310907896438634,0.2154868692457078,0.30308760471511503,0.18929550218631905,0.24270071310855784,0.19478492709285483,0.0827406871219663,0.22772462513698977,0.2765450998374264,0.34802896404413,0.2618688503857294,0.10575443877057233
15,0.26238709331060683,0.2642553550424547,0.2502040898305893,0.27108256850210505,0.21978949458162678,0.31408789002493914,0.19497699278489625,0.24466951164004183,0.1993310011207986,0.0870735827821793,0.2361147070870586,0.28654520551160334,0.35578656723647895,0.27116869890845535,0.11071185457722342
16,0.26966026411894994,0.27192706088241897,0.25629986953058614,0.2783268197824628,0.22376814638418757,0.32446131429106645,0.2001146065081628,0.24649378527034493,0.20356491716230216,0.09129483505147712,0.24396070423934468,0.29605197708489095,0.3630897661804079,0.28011419250817055,0.1154947857194171
17,0.2763888678438886,0.2791352110475179,0.2620092970276765,0.2848849030899272,0.22725702479820326,0.33416580714604394,0.2048949209371412,0.24866306155178006,0.20741909461131947,0.09541234267502954,0.2512874574737365,0.3051274863039198,0.3702191083349214,0.2886425314831607,0.12011695721519204
18,0.28256383683211395,0.2856851260983771,0.2672201753209279,0.2910256160470666,0.230552237226954,0.3433211952282716,0.20940905097906487,0.25030273278417836,0.2112940733299741,0.09941024580014378,0.25810858676811926,0.31379790512253597,0.37676879167868677,0.2970172862005885,0.12461821197073934
19,0.28829140670846515,0.2916809598753228,0.2720239011768426,0.296807648847078,0.23360528766618097,0.3519760838896387,0.21367561177812316,0.25150300368993367,0.21492352749548482,0.10334988581168866,0.2644744064357584,0.3220647146921607,0.3828496318510326,0.30506257209867466,0.12898651051100565
20,0.29366523580736953,0.2972408046433103,0.27665074859706773,0.302328642035174,0.23649597765740718,0.36016452459341397,0.21771071896334163,0.2530866431877051,0.2183273502753213,0.10719302967531948,0.27043489550542993,0.32998000438481145,0.3886931441262048,0.31286221121865126,0.1332227159806735
21,0.29871904011740497,0.3024036777779335,0.2808871724625316,0.30751968809155156,0.23927698882019457,0.36794605504499034,0.22157268271342379,0.25476289015555786,0.22156384744628596,0.1109605560138156,0.27604876180425725,0.33755701653838366,0.3941278900038029,0.3203832898149437,0.1373401700424626
22,0.3034205494259956,0.3072157752670907,0.284925849612701,0.31227288767223954,0.24196851349721904,0.3753277995839847,0.22533066510641375,0.25654663271846073,0.22456125098880225,0.11463599156059648,0.2814188936347243,0.34483897529271307,0.3993509952624845,0.32753700529775376,0.14134288270229337
