,0
0,1.202897344073481
1,0.8145618200020337
2,0.5068625868301346
3,0.3380871361420006
4,0.7489923811701047
5,0.1862762173228596
6,0.6795086935533163
7,0.9662144008134348
8,0.3028134984870974
9,0.22767162083830783
10,0.20372853878062003
11,0.18583969077061369
