,0
0,0.6530388354048569
1,0.5257308406452772
2,0.3148739439442707
3,0.46078747850942037
4,0.5829276602096733
5,0.5496574129451481
6,0.8342111823107743
7,0.8136639553785585
8,0.6480575872152912
9,0.22029470846914023
