,0
0,1.3482755559350714
1,1.4994504287993031
2,1.2720605674759717
3,1.0397064429478782
4,0.6735301152429365
5,0.7152204595219835
6,0.609295768061763
7,0.6543196832883496
8,0.8718349265429843
9,0.28357666595264064
