,0
0,0.6872292383434768
1,1.0134342436141424
2,1.1273916898254654
3,1.0900820542746281
4,0.5400481914794746
5,0.2804127867911923
6,0.7227535896099404
7,0.4621342794920338
8,0.7471399880540623
9,0.14053749050737707
10,0.38158532439930326
11,0.26704211196513583
12,0.564947416896846
13,0.4698879907092781
14,0.24498584061851147
