,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T_amb,s1,s2,s3,s4,s5,s6,s7,s8,s9,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,T1_2,T2_2,T3_2,T4_2,T5_2,T6_2,T7_2,T8_2,T9_2,T10_2,T_amb_2,s1_2,s2_2,s3_2,s4_2,s5_2,s6_2,s7_2,s8_2,s9_2,u1_2,u2_2,u3_2,u4_2,u5_2,u6_2,u7_2,u8_2,u9_2,u10_2,T1_4,T2_4,T3_4,T4_4,T5_4,T6_4,T7_4,T8_4,T9_4,T10_4,T_amb_4,s1_4,s2_4,s3_4,s4_4,s5_4,s6_4,s7_4,s8_4,s9_4,u1_4,u2_4,u3_4,u4_4,u5_4,u6_4,u7_4,u8_4,u9_4,u10_4,T1_8,T2_8,T3_8,T4_8,T5_8,T6_8,T7_8,T8_8,T9_8,T10_8,T_amb_8,s1_8,s2_8,s3_8,s4_8,s5_8,s6_8,s7_8,s8_8,s9_8,u1_8,u2_8,u3_8,u4_8,u5_8,u6_8,u7_8,u8_8,u9_8,u10_8,T1_32,T2_32,T3_32,T4_32,T5_32,T6_32,T7_32,T8_32,T9_32,T10_32,T_amb_32,s1_32,s2_32,s3_32,s4_32,s5_32,s6_32,s7_32,s8_32,s9_32,u1_32,u2_32,u3_32,u4_32,u5_32,u6_32,u7_32,u8_32,u9_32,u10_32
0,0.891351055355395,0.0,0.0,0.0,0.02859714485979676,0.0,0.0,0.0,0.0,0.01160508155500485,0.0225215626428181,0.0030691636790953184,0.00040720809090410135,9.636070701103e-05,1.6382083580260538e-05,0.00013686230633477283,1.098387298970555e-05,0.0,0.0,0.0,0.49109130117468464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002709629917162984,0.00016579741232822655,0.00015078851568634915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.46261061061265e-05,3.203602626932601e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010680133737516907,3.649473519123755e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012352464382798206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.131591605584753e-06,1.4387672305285839e-05,1.788565984732281e-05,0.0,0.0,0.0,0.03074277948537056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.01921091889622734,0.8494406055059848,0.0,0.0,0.05619076484908841,0.0,0.0,0.0,0.0,0.0,0.01785223675864545,0.0,0.0004408404952708003,9.053907134528037e-05,0.0,0.00017733150525880593,3.877293323280416e-06,0.0,0.0,0.0,0.0,0.527405560658349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032948876291918205,0.00013524150659090746,0.00015334673003903514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002875710134672548,8.356894510959487e-05,0.0,9.370861948810658e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010878391757809203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008733565298362684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05496138245773412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.9018065518030186,0.0,0.0423101832685434,0.0,0.00032202687584502834,0.0,0.0,0.009410757095443836,0.011431277366829121,0.006818297437999083,0.0021897898441846884,0.0006936035235585422,0.0003632240208202258,0.0003286603070650778,3.182986553049903e-05,0.0023197249250565175,0.0,0.0,0.0,0.0,0.4246325617876534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018265823060654809,0.00036522148352727415,0.00022350624973442346,0.0,1.708429838542776e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001083405265261639,0.00033395969330360376,0.00012903832572848704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019700904224279097,3.03908370640096e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001635407691332591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001733632071364904,0.0,0.00020568342612922437,5.754524984158976e-05,3.875796614056229e-05,1.7329810920881266e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0201215356543792,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.007840335009196873,0.0,0.0,0.8429542863080514,0.07823979454480655,0.007065115059490804,0.004640012692292627,0.0009438985353584166,0.0,0.021490512370554164,0.004085206787233828,0.0,0.00037224318112408526,0.000372041841614492,0.00031909299533944085,0.0005844352579247616,5.9160517520725936e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.44387237263366214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013154780579212433,0.00016669918803576342,0.0,0.0002992529138031918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.758379949366968e-05,6.20569432470617e-05,0.0,6.55308496821258e-05,0.0,0.0019934049119093317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007502678475092917,0.0007682731621703506,0.000793839452312097,0.0,7.891724961314014e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2218541262897013e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.004677466214860972,0.0,0.000562328348615888,0.0001663162415629881,0.0001347949369217447,0.00012368884785250725,7.22463104780145e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.06279219519504811,0.0,0.0,0.0,0.0,0.0,0.0
4,0.14183610617299788,0.11179498683352308,0.14468522044380422,0.10004814387045484,0.4078057808213844,0.008866189645747275,0.010772143944340881,0.00718237356018393,0.0,0.009975361721061563,0.0,0.0,1.1706880223978312e-05,4.747632854535921e-05,8.648612560347346e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1278956807138897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002520519275817534,6.491026685786664e-05,0.0,0.0,2.2178912762380625e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.341635948825628e-06,0.0,0.0,0.0,3.099772755705177e-05,0.0,0.002351000195807055,0.0007557698371500628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001880073141611551,3.69540915483979e-05,0.00017147243467041605,0.0,7.485879233209062e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0730687467873547,0.0,0.0,0.0,0.0,0.0,0.0013478936685714388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013196618200930557,0.0,0.00016399689754069101,8.474778060117191e-05,3.779317121628605e-05,2.540878512731253e-06,2.015300528055483e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09110069513716082,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0009351501154782116,0.0,0.0,0.0,0.8886403914923982,0.003211763598089232,0.03342252874866541,0.028897280062670377,0.012016494597932265,0.0,0.0,0.000308132655259499,0.00014901951831552024,0.00015395331972715488,0.00010750833308286127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25806069583579955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006115692914078777,0.00016454147623296065,0.0001157313982335556,9.138684639484634e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06509903003811057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032410361197691474,0.00013901158930084787,9.484465641485394e-05,7.241073016367714e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008049131918432595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.010972332468950774,0.0,0.0,0.0,0.921831832759094,0.005118088591474724,0.006403860644503402,0.0012323583423827645,0.005711568880543983,0.0,7.222832221293284e-05,0.00013222418266002468,0.00013976214970772775,0.0001133402336189094,5.593795623170549e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46123077896147713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018312178666279606,4.6260075925428035e-05,3.2728129548546555e-05,2.249844044843112e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1112352147357479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3788231016554688e-05,3.876063717055345e-05,2.0088969708610266e-05,3.147106717080132e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.182992755352272e-06,2.4551737666648135e-05,3.278933718716783e-05,1.8386087295934926e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002433489194800189,0.0,0.0,0.0,0.010925663413594888,0.0,0.00012868598604926987,4.232248005479578e-05,3.1150877803363544e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0033410057974169213,0.0,0.0,0.0,0.0,0.03678592525035129,0.0,0.9139274718037036,0.0,0.0,0.00677362374057013,0.0,0.0022795350743870413,0.0007580609868469744,0.0004925614390144339,0.00028730252074822527,5.828601209184457e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3410828203898217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015955285477254283,0.00021699277841179262,0.0001224274694785214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0511987955752313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012185771953906542,0.00038818992469631663,0.00017751076600447128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7585517745973055e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00899434356121777,0.0,0.0,2.85106522382799e-05,1.2067532222794734e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.006861129643962474,0.0,0.003862071384504078,0.0,0.0,0.04681567125681343,0.0,0.0,0.8817402776053676,0.0066886513841688585,0.009730745664038497,0.0,5.946242546633058e-06,5.530370997027739e-05,0.00029109226417051994,0.0004713913243721289,0.00040022195675012653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34894333222798324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003863152599434934,0.00042327607928512793,0.00042467338591731517,0.0004366457198600485,0.00042088203521629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11332537688241301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029531718793434275,0.0004012594199055379,0.00042729678244234705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.82293245240216e-05,0.0,2.162952032437635e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008304434644877937,0.0,0.0,0.00012344712760278882,6.468272769519149e-05,2.5463053997649546e-05,5.597520073824177e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02644663268363239,0.0
9,0.0005996666703927132,0.0,0.0009844517136088425,0.0006915554039762375,0.0,0.0,0.0,0.0,0.0,0.9816654338020607,0.0016694018235120427,0.0,7.99330606970591e-06,1.1300418541263136e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15455888842023147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8064429996616494e-05,0.0,0.0,0.0,1.1756890594681797e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041426856200621684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5357138972055484e-05,6.548107481034615e-06,6.012175984153863e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.097895171885176e-06,0.0,1.1104286720880872e-06,1.0272359531332446e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018961176912237333,0.003042254674373313,0.0,1.6772349897904082e-05,6.450084660270324e-06,8.69105447743914e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
