,zone_0,zone_1,zone_2,zone_3,zone_4,zone_5,zone_6,zone_7,zone_8,zone_9
1,0.06555423112165978,0.0967201191183502,0.0795901261091966,0.08113045198484684,0.09619347359295587,0.04676574423666403,0.043172934596824274,0.045148617269916,0.03602368467992338,0.010808862570334117
2,0.08077325944716197,0.12773159105817636,0.11565498562248246,0.09523495853573956,0.12373608393944582,0.08625993547121011,0.07506038039494689,0.08398087438682547,0.0659100432166836,0.01954510086890657
3,0.09861282323087629,0.1581292803218926,0.15311809865074835,0.11854441993155923,0.13727727928642888,0.12206458638113757,0.10064416035433389,0.11918963387291813,0.09224286328896472,0.027690079213096193
4,0.11455739052610076,0.18764897181429535,0.18604986918128014,0.14079690393575273,0.1454799243564662,0.15385585401801138,0.12319568490768222,0.1506542040847675,0.1147913610527666,0.03516664366087581
5,0.1268766510145841,0.20841573261373325,0.21359077370747276,0.15654420335100888,0.15567697326398175,0.18256751632227206,0.1429130380718559,0.17918933498161332,0.13454565883426678,0.04203197111039738
6,0.13875272308291492,0.22725199939125557,0.2390773065960272,0.173038775493831,0.1629307312801516,0.2086605633514346,0.1597825078067179,0.20543775453722204,0.15207303253489074,0.04837055889595618
7,0.14944046507244554,0.2445001795440855,0.2622333955735612,0.1883584612873264,0.16964817413130884,0.23258261727767662,0.1743413461726063,0.22971656807194574,0.167918305574776,0.05429836718369568
8,0.1586336882068508,0.257805234690849,0.2824774406636349,0.20093560543157152,0.17788671410175314,0.25461414254895565,0.18784794943037572,0.25224624560901676,0.18232978820883283,0.059839248946019864
9,0.1673156298508004,0.2703065294553188,0.3009172120204888,0.21304740659978433,0.1849780055631806,0.27492215166881695,0.20039319367649167,0.273186515304612,0.19551774679997433,0.06500131831875078
10,0.17525733317705666,0.28175819524945706,0.31777741426776673,0.2246702180029954,0.19123482727929358,0.29368899316460634,0.2117632055004486,0.29272111333590656,0.20771312743175138,0.0699165621653303
11,0.18215208323818424,0.29032065703447535,0.33241573905662136,0.23379297083987569,0.19893977063608836,0.31104932156664744,0.2222955900765979,0.3109984359869204,0.21899852394869707,0.07457015733442071
12,0.18874514046399635,0.2990195703885996,0.34606970951585203,0.2431728104907313,0.20505933139788468,0.3271704475589569,0.23235203439756172,0.3280770250460179,0.22944812583033838,0.0789853718594031
13,0.19513525886864572,0.3064820305061591,0.35865530814367136,0.25143527288994566,0.2109707332145844,0.3421333716027434,0.24167173931889435,0.3440925775061896,0.23911477026513703,0.08322042361522478
14,0.2004459702788698,0.31225364348637435,0.36954586204353923,0.2580886360476834,0.21793010646698852,0.356095897433633,0.25034132714839896,0.3590407021539403,0.24810369117293973,0.08726012542873324
15,0.20575531896196728,0.3185095297610157,0.38018867762231123,0.2656451535899035,0.22278086277613668,0.3691632805148462,0.2585144991321554,0.37305059566917914,0.25657632843386685,0.09112314719368209
16,0.21031928666657304,0.32344675075010904,0.38940933523346105,0.271661603867927,0.22875192449338394,0.38143699891763,0.2663562135441186,0.3862590633014493,0.26464769840221763,0.0948754792990798
17,0.21458455936913898,0.3278199606576479,0.39795936583948466,0.2781004142187335,0.23410773515935399,0.39295974266279726,0.2737340775789957,0.3987300213659944,0.27235411192530695,0.09850017455389933
18,0.218527334892725,0.3322571424295497,0.4059488543854065,0.28464261431495996,0.2391158078538404,0.4038079852176502,0.28050475112794404,0.41052525417850033,0.27967321369968307,0.10200831149199162
19,0.2222883997089781,0.3358084609448009,0.4133290219220324,0.29027683644236313,0.24421444906332604,0.41403068497708106,0.28694160467248975,0.42166121029559905,0.28670179357554654,0.10539511270537194
20,0.2255717474350232,0.3389057433646114,0.4199288949605161,0.29517784295735405,0.24933056797601583,0.4236775147538792,0.2932529854265215,0.43213123262283876,0.2934433515112592,0.1086654027197672
21,0.2289695307911838,0.3420031768324457,0.42642806305371356,0.30001657286671457,0.2534902414005953,0.43276537236660834,0.29931235444548737,0.4420037546239835,0.2998796286041665,0.11183929028674297
22,0.23178166579153323,0.34428685068466147,0.43200491206744207,0.30390523534652386,0.2584114330849946,0.44131537015315636,0.3050208392404784,0.4512623181186312,0.30601509639827346,0.1149093904680351
23,0.23457527711349205,0.3465151037891069,0.4375076755128717,0.30794234618746213,0.2624291591219024,0.4493614149018792,0.31039303877382524,0.45997579573269937,0.3118647904480587,0.11790641597937285
24,0.23713426013476255,0.3485423909959873,0.44252013472474216,0.31168658253858605,0.26641773659424,0.456945361368661,0.3154681643474857,0.4682278017645584,0.3174680710592724,0.12082158193057993
