,zone_0,zone_1,zone_2,zone_3,zone_4
1,0.0845021161522882,0.0741147551101369,0.07412904648380919,0.06298216077911716,0.025213610691637998
2,0.13393468855397697,0.12389294037447356,0.12136665657173568,0.10305653143628977,0.04433059900693638
3,0.1755046704779596,0.16100089814909202,0.1571408928717508,0.1299608052421266,0.059356714931698765
4,0.21209386469644625,0.19410321690943125,0.18889697989960783,0.15376702235582929,0.07225510403982859
5,0.2439480024593281,0.22279925262140432,0.21633174933069987,0.17442319491306332,0.08435174648186543
6,0.271837264013872,0.24775428769545257,0.24097567400337233,0.19279883694150257,0.09610444377146825
7,0.2964814094799205,0.2701593664017898,0.2634822455908499,0.20956297580033803,0.10759015413612556
8,0.31821324652875294,0.290893379042077,0.2838337597246101,0.22490736037976755,0.11851266759811276
9,0.33738433075625285,0.31002339359600645,0.3022724969520252,0.23907880348479243,0.12900130328029819
10,0.35434790161774243,0.3275454211233998,0.31912726142549436,0.25219911448133125,0.13889796335127003
11,0.3693977169955751,0.343817436647942,0.33454767497435495,0.26425763250486517,0.1483229532147613
12,0.38281353470413326,0.3590529718708187,0.3486023258215572,0.27535246467599067,0.15738107608719543
13,0.39473425586964017,0.3730707081143143,0.36134603481143623,0.2855611404363019,0.1661200826252973
14,0.4052917808601768,0.3857849487351384,0.37293776997044775,0.29492651482086557,0.1745169369188023
15,0.4146733923983655,0.3974017140377478,0.38355175305362854,0.3035115354464942,0.18256603721251058
16,0.4230163190299481,0.40811412311616047,0.393250491666631,0.3113883644724732,0.19027351774483175
17,0.43044896220486567,0.4178964407163108,0.402061840543526,0.31862033695245634,0.1977209061777355
18,0.43709538209226745,0.4268602140351579,0.41020219057462304,0.3252207509267696,0.20493495065471543
19,0.4430455185580525,0.4351400689611851,0.41777241402321663,0.33125886769452806,0.21188260659652183
20,0.44838592685991885,0.44277118904946355,0.4247384666902262,0.3368229751516012,0.21857660705610188
21,0.4531316497790061,0.4499537267904795,0.4310534570978665,0.34185941394010494,0.224995770496567
22,0.4574084467535723,0.4568611316141384,0.43684859396508385,0.34644597085432266,0.23111059073569404
23,0.46131136425428104,0.4632279579939916,0.44218844525646517,0.35070575231562673,0.23695183858743424
24,0.46485750056099745,0.46907805735593056,0.4471095410257738,0.35462610346231527,0.24255106752117653
25,0.46808935335376756,0.47447442800858886,0.4516682871512581,0.3582285190069093,0.24789112812406236
26,0.4710833065930677,0.47941345633223414,0.4559543329983879,0.3615598345548202,0.25298489128695617
27,0.4738551168678733,0.4839495830733068,0.45994525942778974,0.36463739297661146,0.25784867861418526
28,0.476424646970351,0.48814205281312256,0.4635736025524499,0.36752248574268254,0.2624677409252716
29,0.4787882294623435,0.49201107403790284,0.46686322938978286,0.37022288792121755,0.2668504682948951
30,0.48099830609962324,0.49559832383219804,0.4700363447912084,0.37271595130231744,0.27103498666549936
31,0.4830712126781946,0.4988918747031868,0.4730741092957573,0.3749993414821657,0.27505851696518263
32,0.485012521509377,0.5019505135496374,0.4759599178222562,0.37709788004458933,0.27894339380436406
33,0.4868314873762256,0.5047834372073582,0.47862885779151415,0.37907144284106276,0.2826871859055867
34,0.48855859985416583,0.5074217918955194,0.481022739222035,0.3808671880678191,0.286260829689624
35,0.4901980739775945,0.5098385512778905,0.4833282202805926,0.38245180921326777,0.2896231476122957
36,0.49171258593815287,0.5120571430269008,0.4854871708181688,0.383931289473319,0.2927985031174104
37,0.493053648545488,0.5141107212875741,0.48746018207967856,0.3855032046616262,0.29580726507328176
38,0.4942875003280141,0.5159940948400644,0.4893396854967549,0.386897255404433,0.298662152834953
39,0.49541808007278754,0.5177152700834949,0.4910352126322635,0.38809148699898083,0.30134411158234825
40,0.4964631643952981,0.5193480169644678,0.492663738579453,0.38919121076658425,0.30386690510337566
41,0.4974217252177008,0.5208492271824622,0.4941985554052883,0.3901401834520936,0.30623606504503204
42,0.4982921645032747,0.5223362287980362,0.4956913467715391,0.390973144298384,0.3084580568495608
43,0.4990844419461141,0.5236577159337499,0.49710972952799654,0.3917336383965234,0.310579590622861
44,0.4998292662844793,0.5249674112149664,0.4984356160697796,0.39243206651946344,0.31255943429460686
45,0.5005254983586315,0.5262156046099866,0.49961755872241986,0.39306719728464723,0.3144881274684628
46,0.5011685607321401,0.5273877083613107,0.5007223594974587,0.39364466821690985,0.3163196236731009
47,0.5017563408512905,0.5285051813882818,0.5017594816218389,0.39417676360867754,0.31805710805466886
48,0.5022994512700123,0.5296031496490567,0.5027476839178755,0.3946680554462093,0.3197066866724662
49,0.5027957644050971,0.5306361345948055,0.503674965649751,0.39511836934871336,0.32129117494282
50,0.5032610727194358,0.531608112706044,0.5045531771645563,0.39553412276618766,0.322789333407933
51,0.5036972060309581,0.53254650850865,0.5053659504606387,0.3959163619141032,0.32419866064144726
52,0.5041066266535766,0.5334260507075796,0.5060836662199661,0.3962667758758659,0.32553153986013633
53,0.5044941157816146,0.5342433563696345,0.5067596702880343,0.3965907383417362,0.3267832798532585
54,0.5048650785092447,0.5350101614431799,0.5073901220787644,0.3968899994106258,0.32796755619666124
55,0.5052245441790358,0.5357423002402564,0.5079755961297578,0.3971656794213614,0.3291049250434616
56,0.5055690626524629,0.5364398142421574,0.5085078308320705,0.39741956757131053,0.33018537759227
57,0.5059056134053045,0.537069177766594,0.5089948744704705,0.3976529265055637,0.3312133985489623
58,0.5062302608482011,0.5376453456919694,0.5094467140468174,0.39786478816777315,0.33218485851028595
59,0.5065510979131939,0.5381862005803405,0.5098574300353167,0.3980565261679489,0.33310806663112047
60,0.506854806268134,0.5386935042426889,0.5102524021094916,0.39822090976469,0.3339860743763846
61,0.5071438836058753,0.539181778077985,0.5106183853776763,0.3983650637143333,0.33482304942878843
62,0.5074153674602471,0.5396479895893589,0.5109821410093867,0.3984923562480602,0.33562152965827635
63,0.5076667979155982,0.5401099639985814,0.5113202725780167,0.39860457956679485,0.33639512164934543
64,0.5078933111294472,0.5405678389842273,0.5116554806948939,0.39869041037828773,0.3371240948301361
65,0.5080947010785359,0.541010182206838,0.511931812917499,0.3987437737718181,0.33779831121783
66,0.5082814266395119,0.5414637636849282,0.5121843705131722,0.3987924655414207,0.3384298298714751
67,0.5084511807742224,0.5419475607860099,0.5124192147964483,0.398854718943541,0.33903048781429307
68,0.5086113138922784,0.5424367955747861,0.5126392977431408,0.3989061414587427,0.33961477544985935
69,0.5087585347713489,0.5429485395057801,0.5128541458660522,0.3989685245534681,0.34017238949769746
70,0.5088936674540651,0.543450290639994,0.5130432073560716,0.39901712824424806,0.3407091852444785
71,0.5090233816246361,0.543960975102152,0.5132259622600056,0.3990656581402965,0.34123227194012223
